episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
385,34.5,-14.5,400,cleared,0.8244,0.8244,1.546754,0.889835
386,16.0,9.0,200,caught,0.824,0.824,0.712005,0.554858
387,14.9,2.9,322,cleared,0.8236,0.8236,0.48492,0.99702
388,11.7,4.7,286,cleared,0.8232,0.8232,2.583817,1.077194
389,-1.3,1.7,346,timeout,0.8228,0.8228,1.781569,1.199055
390,-2.2,5.8,264,caught,0.8224,0.8224,1.050803,0.695696
391,11.85,9.85,183,caught,0.822,0.822,1.136408,1.298795
392,21.7,9.7,186,caught,0.8216,0.8216,0.849221,0.760566
393,0.7,8.7,206,caught,0.8212,0.8212,0.808732,1.832849
394,-0.35,17.65,27,caught,0.8207,0.8207,0.644244,1.666831
395,26.5,-16.5,400,cleared,0.8203,0.8203,2.345367,1.303596
396,20.65,3.65,307,cleared,0.8199,0.8199,0.849123,1.11242
397,-7.05,10.95,161,caught,0.8195,0.8195,1.050191,1.285712
398,6.0,-16.0,400,timeout,0.8191,0.8191,0.846959,4.28005
399,39.5,-14.5,400,cleared,0.8187,0.8187,1.267302,2.717638
400,4.4,2.4,332,timeout,0.8183,0.8183,0.65145,1.684703
401,39.0,-14.0,400,cleared,0.8179,0.8179,1.076035,1.072787
402,25.0,-15.0,400,cleared,0.8175,0.8175,2.779771,0.439632
403,32.0,-12.0,400,cleared,0.8171,0.8171,0.726963,1.129541
404,-18.05,-0.05,381,timeout,0.8166,0.8166,0.573572,1.112673
405,-5.85,2.15,337,timeout,0.8162,0.8162,0.891079,1.252438
406,8.15,1.15,357,timeout,0.8158,0.8158,0.790622,0.378681
407,-5.85,17.15,37,caught,0.8154,0.8154,1.105834,1.355662
408,10.95,13.95,101,caught,0.815,0.815,0.772265,0.985931
409,-16.3,16.7,46,caught,0.8146,0.8146,0.621448,2.0495
410,10.0,-15.0,400,timeout,0.8142,0.8142,0.588328,1.063975
411,-6.9,16.1,58,caught,0.8138,0.8138,1.039857,1.388339
412,7.55,10.55,169,caught,0.8134,0.8134,0.577139,1.616211
413,-3.75,14.25,95,caught,0.813,0.813,1.410557,0.684246
414,1.6,14.6,88,caught,0.8126,0.8126,0.596494,0.398107
415,-6.95,16.05,59,caught,0.8122,0.8122,2.498196,0.770847
416,-0.45,12.55,129,caught,0.8118,0.8118,1.525476,1.12961
417,18.1,16.1,58,caught,0.8114,0.8114,0.915752,0.511091
418,28.0,-13.0,400,cleared,0.8109,0.8109,0.702433,1.190176
419,-18.15,-0.15,383,timeout,0.8105,0.8105,0.821944,1.261611
420,5.0,13.0,120,caught,0.8101,0.8101,0.739705,1.630893
421,3.4,16.4,52,caught,0.8097,0.8097,0.862638,0.883545
422,8.5,-13.5,400,timeout,0.8093,0.8093,0.744504,0.880242
423,-4.15,3.85,303,timeout,0.8089,0.8089,0.814303,2.005104
424,1.3,4.3,294,timeout,0.8085,0.8085,1.24772,1.745903
425,-3.0,15.0,80,caught,0.8081,0.8081,1.783054,1.793533
426,5.75,13.75,105,caught,0.8077,0.8077,0.862419,0.836111
427,19.1,2.1,338,cleared,0.8073,0.8073,0.943615,1.199103
428,-1.3,11.7,146,caught,0.8069,0.8069,0.959707,1.207318
429,7.0,5.0,280,caught,0.8065,0.8065,1.263385,0.948686
430,27.5,-12.5,400,cleared,0.8061,0.8061,0.881389,0.869428
431,13.5,-13.5,400,cleared,0.8057,0.8057,0.660906,1.301649
432,64.2,2.2,336,cleared,0.8053,0.8053,0.719256,0.565694
433,10.45,13.45,111,caught,0.8049,0.8049,0.920208,0.630086
434,18.0,6.0,260,caught,0.8045,0.8045,1.077629,1.585172
435,24.0,-14.0,400,cleared,0.8041,0.8041,0.993176,1.819968
436,5.25,13.25,115,caught,0.8037,0.8037,1.456571,1.01958
437,-1.6,16.4,52,caught,0.8033,0.8033,0.917404,2.006086
438,-4.85,8.15,217,caught,0.8029,0.8029,0.943599,1.084211
439,2.35,10.35,173,caught,0.8025,0.8025,0.7444,0.883978
440,6.2,14.2,96,caught,0.8021,0.8021,1.033017,1.174037
441,7.0,15.0,80,caught,0.8017,0.8017,0.632168,2.063658
442,26.85,4.85,283,cleared,0.8013,0.8013,0.804313,0.814802
443,11.45,9.45,191,caught,0.8009,0.8009,0.584865,1.002706
444,-3.2,-0.2,384,timeout,0.8005,0.8005,2.282925,1.305051
445,-3.35,4.65,287,timeout,0.8001,0.8001,0.79374,1.524732
446,-3.75,14.25,95,caught,0.7997,0.7997,2.410703,2.012762
447,2.5,-12.5,400,timeout,0.7993,0.7993,0.953007,0.740502
448,2.6,10.6,168,caught,0.7989,0.7989,0.625332,1.395912
449,12.7,5.7,266,caught,0.7985,0.7985,0.757601,0.782332
450,17.5,-12.5,400,cleared,0.7981,0.7981,0.69868,2.244565
451,2.05,15.05,79,caught,0.7977,0.7977,0.811761,1.041803
452,8.35,16.35,53,caught,0.7973,0.7973,1.29384,1.897756
453,3.5,-13.5,400,timeout,0.7969,0.7969,0.83145,0.680956
454,-0.6,12.4,132,caught,0.7965,0.7965,0.986122,0.417813
455,17.7,15.7,66,caught,0.7961,0.7961,3.509897,1.867611
456,18.0,-13.0,400,cleared,0.7957,0.7957,1.148361,1.865682
457,3.7,16.7,46,caught,0.7953,0.7953,0.829717,1.107752
458,-1.5,11.5,150,caught,0.7949,0.7949,0.916681,0.314817
459,-2.0,16.0,60,caught,0.7945,0.7945,0.940902,1.102304
460,4.5,-14.5,400,timeout,0.7941,0.7941,0.83417,1.387562
461,-0.6,12.4,132,caught,0.7937,0.7937,0.777125,0.734645
462,-6.35,16.65,47,caught,0.7933,0.7933,1.594909,1.208455
463,-1.35,16.65,47,caught,0.7929,0.7929,0.812402,1.377337
464,-13.5,9.5,190,caught,0.7925,0.7925,0.866579,1.263473
465,-10.25,12.75,125,caught,0.7921,0.7921,2.010972,1.143538
466,0.55,13.55,109,caught,0.7917,0.7917,0.815898,2.08372
467,12.05,10.05,179,caught,0.7913,0.7913,1.139304,2.036283
468,-7.1,5.9,262,caught,0.7909,0.7909,1.807153,1.654693
469,-2.3,15.7,66,caught,0.7905,0.7905,0.590133,0.603487
470,26.0,9.0,200,caught,0.7901,0.7901,1.049847,1.205801
471,19.5,-14.5,400,cleared,0.7897,0.7897,0.616416,1.249461
472,78.9,-12.1,332,cleared,0.7893,0.7893,0.830958,2.106797
473,25.5,-15.5,400,cleared,0.7889,0.7889,0.609321,2.478781
474,-3.2,14.8,84,caught,0.7886,0.7886,0.63807,1.198305
475,-6.4,16.6,48,caught,0.7882,0.7882,0.443414,1.144016
476,26.0,-16.0,400,cleared,0.7878,0.7878,0.762288,0.958629
477,16.0,4.0,300,cleared,0.7874,0.7874,0.763784,1.4651
478,13.7,16.7,46,caught,0.787,0.787,0.817227,1.030102
479,-16.25,16.75,45,caught,0.7866,0.7866,0.846863,1.098648
480,17.2,10.2,176,caught,0.7862,0.7862,0.970666,1.010044
481,38.0,-18.0,400,cleared,0.7858,0.7858,1.172407,1.566202
482,6.5,14.5,90,caught,0.7854,0.7854,1.172565,1.755562
483,-2.55,15.45,71,caught,0.785,0.785,1.139591,1.299711
484,10.5,-15.5,400,cleared,0.7846,0.7846,1.933181,0.671106
485,10.05,13.05,119,caught,0.7842,0.7842,0.9084,0.537408
486,45.0,-15.0,400,cleared,0.7838,0.7838,1.433241,1.201526
487,33.0,-13.0,400,cleared,0.7834,0.7834,0.733583,2.544576
488,-18.1,14.9,82,caught,0.783,0.783,0.927878,1.502928
489,3.85,16.85,43,caught,0.7827,0.7827,0.919417,1.274779
490,15.0,13.0,120,caught,0.7823,0.7823,1.083609,0.611443
491,34.0,-14.0,400,cleared,0.7819,0.7819,0.680814,1.910296
492,-0.75,2.25,335,timeout,0.7815,0.7815,0.574477,1.404599
493,16.85,14.85,83,caught,0.7811,0.7811,1.841727,1.539933
494,14.4,12.4,132,caught,0.7807,0.7807,1.436011,1.742379
495,27.5,-12.5,400,cleared,0.7803,0.7803,1.552186,0.742071
496,21.85,-0.15,383,cleared,0.7799,0.7799,0.989469,1.249827
497,-3.8,14.2,96,caught,0.7795,0.7795,0.991173,0.954656
498,-0.6,2.4,332,timeout,0.7791,0.7791,0.763736,0.702961
499,-12.05,15.95,61,caught,0.7788,0.7788,0.813459,1.322833
500,-2.75,15.25,75,caught,0.7784,0.7784,0.776983,0.533234
501,21.0,-16.0,400,cleared,0.778,0.778,0.605839,0.770202
502,-6.0,12.0,140,caught,0.7776,0.7776,1.17023,0.82491
503,0.9,3.9,302,timeout,0.7772,0.7772,0.857707,1.627886
504,-1.45,16.55,49,caught,0.7768,0.7768,0.606722,0.511956
505,-10.1,12.9,122,caught,0.7764,0.7764,0.625014,1.010557
506,2.85,10.85,163,caught,0.776,0.776,0.769581,2.168298
507,10.15,13.15,117,caught,0.7756,0.7756,1.261082,0.939737
508,11.0,-16.0,400,cleared,0.7753,0.7753,0.82483,1.187444
509,7.0,15.0,80,caught,0.7749,0.7749,0.688977,0.439146
510,13.65,6.65,247,caught,0.7745,0.7745,0.611868,1.509634
511,-8.65,9.35,193,caught,0.7741,0.7741,0.789542,1.678591
512,44.5,-14.5,400,cleared,0.7737,0.7737,0.677782,0.982538
513,12.85,15.85,63,caught,0.7733,0.7733,1.062882,1.5546
514,5.95,8.95,201,caught,0.7729,0.7729,0.698715,0.618547
515,40.5,-15.5,400,cleared,0.7725,0.7725,1.205307,0.200895
516,37.5,-12.5,400,cleared,0.7722,0.7722,0.685979,1.047651
517,-5.65,17.35,33,caught,0.7718,0.7718,1.113858,1.478135
518,-2.15,15.85,63,caught,0.7714,0.7714,0.66081,1.56855
519,13.0,-13.0,400,cleared,0.771,0.771,0.859881,0.922461
520,15.45,8.45,211,caught,0.7706,0.7706,1.188558,0.960815
521,-7.95,15.05,79,caught,0.7702,0.7702,0.537593,0.808174
522,11.45,14.45,91,caught,0.7698,0.7698,0.858377,0.743856
523,-5.0,13.0,120,caught,0.7695,0.7695,1.003451,1.306269
524,18.55,11.55,149,caught,0.7691,0.7691,1.684875,0.884336
525,-0.15,12.85,123,caught,0.7687,0.7687,0.844165,1.011272
526,17.5,-17.5,400,cleared,0.7683,0.7683,1.465976,0.393999
527,-17.7,15.3,74,caught,0.7679,0.7679,0.89578,0.905545
528,31.0,-16.0,400,cleared,0.7675,0.7675,1.003201,0.800506
529,21.2,9.2,196,caught,0.7672,0.7672,1.13904,1.355083
530,5.35,13.35,113,caught,0.7668,0.7668,0.870029,0.561073
531,-6.75,16.25,55,caught,0.7664,0.7664,0.566332,0.994515
532,0.05,13.05,119,caught,0.766,0.766,0.786503,0.945193
533,19.5,-14.5,400,cleared,0.7656,0.7656,0.751881,0.743637
534,30.5,-15.5,400,cleared,0.7652,0.7652,1.276973,1.562168
535,9.45,17.45,31,caught,0.7649,0.7649,0.986216,0.396993
536,-1.9,16.1,58,caught,0.7645,0.7645,0.592245,2.157477
537,-3.0,-12.0,400,timeout,0.7641,0.7641,0.936757,1.072637
538,-6.6,16.4,52,caught,0.7637,0.7637,0.594078,1.422871
539,-0.55,7.45,231,caught,0.7633,0.7633,0.762933,0.756409
540,11.0,9.0,200,caught,0.7629,0.7629,0.83045,0.958274
541,1.6,4.6,288,timeout,0.7626,0.7626,1.188399,0.77692
542,-1.35,16.65,47,caught,0.7622,0.7622,1.052169,0.842444
543,10.8,13.8,104,caught,0.7618,0.7618,0.587264,0.59533
544,37.0,-17.0,400,cleared,0.7614,0.7614,1.158229,2.160358
545,10.5,-15.5,400,cleared,0.761,0.761,1.945548,1.334074
546,1.4,14.4,92,caught,0.7607,0.7607,0.74994,0.782394
547,23.0,-18.0,400,cleared,0.7603,0.7603,0.750129,0.579059
548,15.0,8.0,220,caught,0.7599,0.7599,0.989835,0.551452
549,12.5,-12.5,400,cleared,0.7595,0.7595,0.617629,1.591056
550,8.2,6.2,256,caught,0.7591,0.7591,0.785034,0.630735
551,13.5,-13.5,400,cleared,0.7588,0.7588,0.751056,1.574597
552,12.5,-12.5,400,cleared,0.7584,0.7584,0.943164,1.632741
553,22.0,-17.0,400,cleared,0.758,0.758,0.653937,2.519295
554,5.5,-15.5,400,timeout,0.7576,0.7576,1.240492,1.29723
555,-3.4,14.6,88,caught,0.7572,0.7572,0.73806,0.627862
556,-8.3,4.7,286,timeout,0.7569,0.7569,0.861638,0.676909
557,11.0,9.0,200,caught,0.7565,0.7565,0.696791,0.471502
558,-4.2,13.8,104,caught,0.7561,0.7561,1.181846,1.477164
559,-9.9,8.1,218,caught,0.7557,0.7557,0.847766,0.280793
560,8.1,1.1,358,timeout,0.7554,0.7554,0.813863,1.67845
561,2.45,15.45,71,caught,0.755,0.755,0.61782,1.81418
562,6.3,14.3,94,caught,0.7546,0.7546,0.773067,1.432358
563,-3.05,14.95,81,caught,0.7542,0.7542,0.77388,0.422262
564,9.45,7.45,231,caught,0.7538,0.7538,1.402548,0.941854
565,27.5,-12.5,400,cleared,0.7535,0.7535,0.772887,1.374626
566,32.0,-17.0,400,cleared,0.7531,0.7531,1.051671,0.508242
567,5.4,13.4,112,caught,0.7527,0.7527,0.703834,0.423931
568,14.5,-14.5,400,cleared,0.7523,0.7523,0.638508,1.039182
569,-11.3,1.7,346,timeout,0.752,0.752,0.900342,0.758449
570,13.5,11.5,150,caught,0.7516,0.7516,0.56939,1.006079
571,1.5,4.5,290,timeout,0.7512,0.7512,0.697735,0.748949
572,13.0,-13.0,400,cleared,0.7508,0.7508,0.742463,0.483631
573,-13.2,14.8,84,caught,0.7505,0.7505,0.93083,0.82511
574,23.0,-13.0,400,cleared,0.7501,0.7501,0.787567,0.75369
575,3.35,1.35,353,timeout,0.7497,0.7497,0.935621,1.137768
576,9.5,-14.5,400,timeout,0.7493,0.7493,2.404792,1.904102
577,-17.6,0.4,372,timeout,0.749,0.749,1.137376,0.891238
578,-2.35,10.65,167,caught,0.7486,0.7486,0.7541,1.363866
579,8.3,16.3,54,caught,0.7482,0.7482,0.864107,0.675316
580,21.9,9.9,182,caught,0.7478,0.7478,0.817528,0.751286
581,-2.2,15.8,64,caught,0.7475,0.7475,3.425509,0.720479
582,-1.6,6.4,252,caught,0.7471,0.7471,1.49581,1.386228
583,1.5,-0.5,390,timeout,0.7467,0.7467,0.78059,1.338298
584,32.5,-12.5,400,cleared,0.7463,0.7463,0.759246,0.707697
585,8.45,6.45,251,caught,0.746,0.746,1.071498,0.933398
586,12.5,-12.5,400,cleared,0.7456,0.7456,0.925779,0.438462
587,1.4,14.4,92,caught,0.7452,0.7452,0.98271,0.646474
588,5.8,13.8,104,caught,0.7448,0.7448,0.713294,1.224155
589,22.45,10.45,171,caught,0.7445,0.7445,0.743438,0.618687
590,-1.0,7.0,240,caught,0.7441,0.7441,0.765639,2.384516
591,-2.3,10.7,166,caught,0.7437,0.7437,0.708116,0.354773
592,1.85,14.85,83,caught,0.7434,0.7434,0.645559,1.357765
593,39.5,-14.5,400,cleared,0.743,0.743,0.762175,0.74732
594,-6.45,16.55,49,caught,0.7426,0.7426,0.671169,0.521962
595,18.5,-13.5,400,cleared,0.7422,0.7422,0.688695,1.066955
596,20.3,3.3,314,cleared,0.7419,0.7419,0.638617,0.481616
597,-17.2,5.8,264,caught,0.7415,0.7415,0.562033,0.637799
598,10.1,13.1,118,caught,0.7411,0.7411,0.743514,1.010268
599,10.7,8.7,206,caught,0.7408,0.7408,0.635134,0.65257
600,-6.75,16.25,55,caught,0.7404,0.7404,0.385851,1.801145
601,3.45,1.45,351,timeout,0.74,0.74,0.953335,0.653356
602,5.5,-15.5,400,timeout,0.7397,0.7397,0.681635,1.095698
603,4.95,12.95,121,caught,0.7393,0.7393,0.724074,1.000429
604,24.0,-14.0,400,cleared,0.7389,0.7389,0.684136,0.795585
605,-1.4,11.6,148,caught,0.7385,0.7385,0.732898,1.776209
606,2.8,15.8,64,caught,0.7382,0.7382,1.206299,1.480157
607,-12.5,15.5,70,caught,0.7378,0.7378,0.813729,0.564291
608,19.85,12.85,123,caught,0.7374,0.7374,1.073612,1.190665
609,27.5,-12.5,400,cleared,0.7371,0.7371,0.895509,0.956929
610,11.9,14.9,82,caught,0.7367,0.7367,0.732475,0.698621
611,40.0,-15.0,400,cleared,0.7363,0.7363,0.722348,1.659146
612,11.25,14.25,95,caught,0.736,0.736,0.625509,1.329946
613,-1.65,16.35,53,caught,0.7356,0.7356,0.533498,0.747752
614,-7.65,15.35,73,caught,0.7352,0.7352,4.2181,0.548138
615,2.25,15.25,75,caught,0.7349,0.7349,0.589521,1.929679
616,-6.7,11.3,154,caught,0.7345,0.7345,0.629248,1.875402
617,-5.3,2.7,326,timeout,0.7341,0.7341,0.702576,1.534517
618,-2.65,15.35,73,caught,0.7338,0.7338,0.764196,1.853071
619,8.0,-13.0,400,timeout,0.7334,0.7334,0.647546,1.258678
620,25.0,-15.0,400,cleared,0.733,0.733,0.694598,0.996013
621,8.3,16.3,54,caught,0.7327,0.7327,0.744082,2.011819
622,9.05,7.05,239,caught,0.7323,0.7323,0.629966,0.69734
623,7.5,-12.5,400,timeout,0.7319,0.7319,0.836088,0.870679
624,22.5,-12.5,400,cleared,0.7316,0.7316,0.848611,1.287587
625,-7.65,15.35,73,caught,0.7312,0.7312,1.522296,1.091678
626,16.5,-16.5,400,cleared,0.7308,0.7308,0.698895,2.024135
627,22.5,-12.5,400,cleared,0.7305,0.7305,0.708862,0.94066
628,0.85,13.85,103,caught,0.7301,0.7301,10.421744,0.487093
629,8.55,16.55,49,caught,0.7297,0.7297,0.616196,1.300917
630,11.5,-16.5,400,cleared,0.7294,0.7294,0.607856,0.815365
631,4.3,12.3,134,caught,0.729,0.729,1.147796,0.461812
632,35.0,-15.0,400,cleared,0.7286,0.7286,0.61697,0.822865
633,3.0,-13.0,400,timeout,0.7283,0.7283,0.774635,0.620707
634,3.05,16.05,59,caught,0.7279,0.7279,0.542923,0.35007
635,3.85,11.85,143,caught,0.7275,0.7275,0.702102,0.696813
636,10.85,8.85,203,caught,0.7272,0.7272,0.662158,1.350671
637,5.5,-15.5,400,timeout,0.7268,0.7268,0.70325,2.613646
638,12.5,-12.5,400,cleared,0.7265,0.7265,0.862411,0.619201
639,-6.6,11.4,152,caught,0.7261,0.7261,0.507448,1.064824
640,-2.4,15.6,68,caught,0.7257,0.7257,0.795813,0.702136
641,25.0,-15.0,400,cleared,0.7254,0.7254,0.747562,1.032381
642,17.4,15.4,72,caught,0.725,0.725,0.852031,0.638103
643,4.95,2.95,321,timeout,0.7246,0.7246,0.655268,1.383592
644,21.5,-16.5,400,cleared,0.7243,0.7243,0.632068,2.195338
645,40.5,-15.5,400,cleared,0.7239,0.7239,0.699778,0.509144
646,34.0,-14.0,400,cleared,0.7236,0.7236,0.773985,2.487318
647,23.0,-13.0,400,cleared,0.7232,0.7232,1.953925,1.171555
648,-2.75,15.25,75,caught,0.7228,0.7228,0.680621,0.46988
649,10.0,-15.0,400,timeout,0.7225,0.7225,0.843861,1.219915
650,5.65,13.65,107,caught,0.7221,0.7221,0.709785,0.818117
651,9.3,7.3,234,caught,0.7217,0.7217,0.666425,0.300296
652,2.6,5.6,268,caught,0.7214,0.7214,0.690679,0.891737
653,32.0,-17.0,400,cleared,0.721,0.721,0.683651,0.642977
654,-1.35,16.65,47,caught,0.7207,0.7207,0.928289,1.554163
655,12.9,10.9,162,caught,0.7203,0.7203,0.890078,0.370011
656,5.5,-15.5,400,timeout,0.7199,0.7199,1.550379,0.52359
657,9.0,-14.0,400,timeout,0.7196,0.7196,0.904314,0.489463
658,35.0,-15.0,400,cleared,0.7192,0.7192,1.007481,0.592203
659,-5.9,12.1,138,caught,0.7189,0.7189,0.851644,0.619119
660,4.35,17.35,33,caught,0.7185,0.7185,0.77934,0.847736
661,7.55,15.55,69,caught,0.7181,0.7181,0.716156,0.464772
662,-7.5,15.5,70,caught,0.7178,0.7178,2.14345,0.832476
663,18.45,16.45,51,caught,0.7174,0.7174,0.758727,0.23875
664,13.5,-13.5,400,cleared,0.7171,0.7171,2.480451,0.786799
665,2.95,15.95,61,caught,0.7167,0.7167,0.642275,0.800511
666,33.5,-13.5,400,cleared,0.7164,0.7164,0.802671,1.046333
667,4.0,-14.0,400,timeout,0.716,0.716,0.675582,0.884367
668,12.0,-17.0,400,cleared,0.7156,0.7156,0.828611,0.666127
669,1.45,14.45,91,caught,0.7153,0.7153,0.741046,1.163623
670,15.5,-15.5,400,cleared,0.7149,0.7149,1.468018,0.363643
671,18.5,-13.5,400,cleared,0.7146,0.7146,0.63013,0.756456
672,16.0,-16.0,400,cleared,0.7142,0.7142,0.745855,0.414829
673,33.0,-18.0,400,cleared,0.7138,0.7138,0.675265,0.62523
674,6.75,14.75,85,caught,0.7135,0.7135,0.665065,0.918753
675,9.0,-14.0,400,timeout,0.7131,0.7131,0.861422,0.53988
676,11.0,-16.0,400,cleared,0.7128,0.7128,0.806221,0.851156
677,9.15,7.15,237,caught,0.7124,0.7124,0.659129,0.518738
678,-10.15,7.85,223,caught,0.7121,0.7121,0.70472,3.402682
679,-0.4,12.6,128,caught,0.7117,0.7117,0.865543,1.235295
680,1.3,14.3,94,caught,0.7114,0.7114,0.857778,0.592355
681,25.5,-15.5,400,cleared,0.711,0.711,0.613017,0.300144
682,17.5,5.5,270,caught,0.7106,0.7106,0.899697,0.577482
683,23.5,-13.5,400,cleared,0.7103,0.7103,0.887214,0.625453
684,-15.15,17.85,23,caught,0.7099,0.7099,0.544266,0.647025
685,-4.05,8.95,201,caught,0.7096,0.7096,0.740682,0.741643
686,19.0,-14.0,400,cleared,0.7092,0.7092,2.009912,0.429009
687,22.0,-17.0,400,cleared,0.7089,0.7089,0.58445,0.97198
688,10.0,-15.0,400,timeout,0.7085,0.7085,0.80514,0.777509
689,6.25,14.25,95,caught,0.7082,0.7082,1.262099,0.417143
690,30.0,-15.0,400,cleared,0.7078,0.7078,0.641777,0.487508
691,-10.3,12.7,126,caught,0.7075,0.7075,0.804027,0.549215
692,15.5,-15.5,400,cleared,0.7071,0.7071,0.599862,0.283077
693,29.0,-14.0,400,cleared,0.7067,0.7067,0.853155,0.660233
694,8.0,-18.0,400,timeout,0.7064,0.7064,0.570554,0.873769
695,19.0,-14.0,400,cleared,0.706,0.706,0.676326,0.714826
696,31.15,4.15,297,cleared,0.7057,0.7057,0.543143,0.584597
697,-16.85,16.15,57,caught,0.7053,0.7053,0.597992,0.418548
698,2.1,15.1,78,caught,0.705,0.705,0.592428,0.43065
699,-9.2,8.8,204,caught,0.7046,0.7046,0.591984,1.204804
700,6.65,14.65,87,caught,0.7043,0.7043,0.518091,0.958004
701,17.95,5.95,261,caught,0.7039,0.7039,0.681293,1.297057
702,-11.15,11.85,143,caught,0.7036,0.7036,0.627838,1.442735
703,12.15,15.15,77,caught,0.7032,0.7032,0.543628,0.835157
704,-10.9,17.1,38,caught,0.7029,0.7029,0.620223,1.233461
705,6.75,9.75,185,caught,0.7025,0.7025,0.812618,1.412063
706,3.75,11.75,145,caught,0.7022,0.7022,0.631244,0.754416
707,-6.5,16.5,50,caught,0.7018,0.7018,0.739337,0.286353
708,24.5,2.5,330,cleared,0.7015,0.7015,0.450732,0.83988
709,-1.9,16.1,58,caught,0.7011,0.7011,0.729941,0.415163
710,-9.9,13.1,118,caught,0.7008,0.7008,1.139775,0.411459
711,20.0,-15.0,400,cleared,0.7004,0.7004,1.977837,0.610111
712,3.0,-13.0,400,timeout,0.7001,0.7001,0.669904,0.734796
713,9.0,-14.0,400,timeout,0.6997,0.6997,0.519029,0.62981
714,12.05,5.05,279,caught,0.6994,0.6994,0.740127,0.63606
715,-5.5,-14.5,400,timeout,0.699,0.699,0.730754,1.497574
716,-6.45,16.55,49,caught,0.6987,0.6987,2.170417,0.635104
717,-7.5,-12.5,400,timeout,0.6983,0.6983,4.871869,0.737174
718,32.0,-17.0,400,cleared,0.698,0.698,0.477001,0.929644
719,8.9,16.9,42,caught,0.6976,0.6976,0.825211,0.525412
720,17.5,-12.5,400,cleared,0.6973,0.6973,0.884055,0.707296
721,-0.5,-14.5,400,timeout,0.6969,0.6969,0.72915,0.608912
722,11.1,-0.9,398,cleared,0.6966,0.6966,0.638011,1.747419
723,5.0,-15.0,400,timeout,0.6962,0.6962,0.735906,0.880901
724,-1.9,16.1,58,caught,0.6959,0.6959,0.822301,0.854837
725,-5.85,17.15,37,caught,0.6955,0.6955,0.860378,0.970062
726,-11.65,11.35,153,caught,0.6952,0.6952,2.577765,0.638722
727,25.0,-15.0,400,cleared,0.6948,0.6948,0.717603,0.754883
728,-1.45,16.55,49,caught,0.6945,0.6945,0.601981,0.177204
729,8.0,-13.0,400,timeout,0.6941,0.6941,0.572908,0.266589
730,-16.55,1.45,351,timeout,0.6938,0.6938,1.040922,0.372228
731,0.05,3.05,319,timeout,0.6934,0.6934,0.546771,0.697508
732,30.5,-15.5,400,cleared,0.6931,0.6931,0.871831,0.939549
733,44.5,-14.5,400,cleared,0.6927,0.6927,0.777579,0.54235
734,-7.8,10.2,176,caught,0.6924,0.6924,1.014394,1.757938
735,-5.7,17.3,34,caught,0.6921,0.6921,2.30245,0.63859
736,28.5,-13.5,400,cleared,0.6917,0.6917,0.543145,0.523343
737,-5.35,17.65,27,caught,0.6914,0.6914,0.657793,0.505136
738,16.0,-16.0,400,cleared,0.691,0.691,0.581039,0.574888
739,19.6,12.6,128,caught,0.6907,0.6907,0.54344,1.26281
740,0.8,13.8,104,caught,0.6903,0.6903,1.184469,0.341492
741,6.45,14.45,91,caught,0.69,0.69,0.658822,0.518138
742,2.4,5.4,272,caught,0.6896,0.6896,1.018352,0.361201
743,34.5,-14.5,400,cleared,0.6893,0.6893,0.621091,0.382647
744,18.15,11.15,157,caught,0.6889,0.6889,0.567674,0.713684
745,-6.05,16.95,41,caught,0.6886,0.6886,1.065036,2.594444
746,20.0,-15.0,400,cleared,0.6883,0.6883,0.544967,0.962307
747,-12.2,15.8,64,caught,0.6879,0.6879,0.482368,0.684133
748,-9.75,13.25,115,caught,0.6876,0.6876,1.15699,0.79906
749,12.8,5.8,264,caught,0.6872,0.6872,0.641969,0.578924
750,43.0,-13.0,400,cleared,0.6869,0.6869,0.628861,2.053489
751,3.5,16.5,50,caught,0.6865,0.6865,0.755934,1.248749
752,33.15,11.15,157,caught,0.6862,0.6862,0.821655,0.655089
753,12.05,15.05,79,caught,0.6859,0.6859,0.867028,2.203972
754,24.0,-14.0,400,cleared,0.6855,0.6855,0.928362,0.661173
755,-4.3,13.7,106,caught,0.6852,0.6852,0.923787,0.653587
756,6.9,14.9,82,caught,0.6848,0.6848,0.728096,0.467336
757,13.5,-13.5,400,cleared,0.6845,0.6845,0.505683,0.571786
758,13.65,11.65,147,caught,0.6841,0.6841,0.515644,0.649731
759,3.55,1.55,349,timeout,0.6838,0.6838,0.54104,0.885043
760,2.25,15.25,75,caught,0.6835,0.6835,0.545461,1.341643
761,-4.2,3.8,304,timeout,0.6831,0.6831,0.868034,0.330174
762,-7.2,15.8,64,caught,0.6828,0.6828,2.539415,0.256778
763,12.45,15.45,71,caught,0.6824,0.6824,0.767327,0.493524
764,-5.1,12.9,122,caught,0.6821,0.6821,4.454195,0.61482
765,-2.05,10.95,161,caught,0.6817,0.6817,2.65935,1.888609
766,-4.1,13.9,102,caught,0.6814,0.6814,0.814148,0.650613
767,3.4,11.4,152,caught,0.6811,0.6811,0.560427,0.521035
768,-7.55,5.45,271,caught,0.6807,0.6807,1.082829,0.330927
769,8.0,16.0,60,caught,0.6804,0.6804,0.836928,0.601963
770,27.1,10.1,178,caught,0.68,0.68,0.936171,0.592767
771,4.7,12.7,126,caught,0.6797,0.6797,1.997739,0.739552
772,12.65,0.65,367,cleared,0.6794,0.6794,0.750639,0.828462
