episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
775,10.5,-25.5,600,cleared,0.6783,0.6783,3.913185,17.741074
776,8.65,76.65,147,caught,0.678,0.678,0.814298,4.362787
777,-2.65,75.35,173,caught,0.6777,0.6777,0.980436,13.737296
778,4.75,77.75,125,caught,0.6773,0.6773,0.705705,14.49805
779,-5.0,-25.0,600,timeout,0.677,0.677,0.570686,12.218444
780,18.45,71.45,251,caught,0.6767,0.6767,0.676959,18.769594
781,19.0,-24.0,600,cleared,0.6763,0.6763,1.251064,3.738607
782,3.3,76.3,154,caught,0.676,0.676,0.550548,9.308755
783,-5.8,72.2,236,caught,0.6756,0.6756,1.830065,19.992958
784,-11.3,81.7,46,caught,0.6753,0.6753,0.491052,26.971556
785,-12.9,75.1,178,caught,0.675,0.675,0.477477,33.283997
786,-3.65,79.35,93,caught,0.6746,0.6746,0.513407,7.891085
787,-4.0,-26.0,600,timeout,0.6743,0.6743,0.81076,15.589403
788,-8.65,79.35,93,caught,0.674,0.674,1.072175,11.212607
789,22.5,-27.5,600,cleared,0.6736,0.6736,0.609511,20.815952
790,-15.9,82.1,38,caught,0.6733,0.6733,0.595341,25.541016
791,-3.35,79.65,87,caught,0.6729,0.6729,0.541616,15.317143
792,-10.5,82.5,30,caught,0.6726,0.6726,0.483436,14.365841
793,24.7,72.7,226,caught,0.6723,0.6723,0.819578,9.55325
794,-9.1,78.9,102,caught,0.6719,0.6719,0.500165,37.119255
795,22.5,-27.5,600,cleared,0.6716,0.6716,1.364661,10.970171
796,-22.2,75.8,164,caught,0.6713,0.6713,0.993423,22.701113
797,0.3,78.3,114,caught,0.6709,0.6709,0.915727,44.332455
798,-6.65,81.35,53,caught,0.6706,0.6706,0.459893,10.40043
799,9.05,72.05,239,caught,0.6703,0.6703,0.576891,3.598986
800,-5.15,77.85,123,caught,0.6699,0.6699,0.735455,2.81565
801,31.0,-26.0,600,cleared,0.6696,0.6696,1.197892,33.995617
802,0.35,78.35,113,caught,0.6692,0.6692,0.736711,3.64327
803,32.0,-22.0,600,cleared,0.6689,0.6689,0.734373,15.357196
804,9.1,57.1,538,caught,0.6686,0.6686,3.389248,13.087395
805,-3.7,54.3,594,caught,0.6682,0.6682,0.806127,17.462078
806,-3.05,79.95,81,caught,0.6679,0.6679,1.555596,28.391346
807,3.4,81.4,52,caught,0.6676,0.6676,0.801033,2.021513
808,-1.8,81.2,56,caught,0.6672,0.6672,0.718198,20.917671
809,-7.35,80.65,67,caught,0.6669,0.6669,0.735693,23.253984
810,6.3,79.3,94,caught,0.6666,0.6666,1.483232,7.792969
811,20.0,-25.0,600,cleared,0.6662,0.6662,0.654186,9.596785
812,-3.45,79.55,89,caught,0.6659,0.6659,1.992248,20.901155
813,2.55,70.55,269,caught,0.6656,0.6656,0.595826,18.09638
814,13.0,-23.0,600,cleared,0.6652,0.6652,0.827401,23.624861
815,8.65,81.65,47,caught,0.6649,0.6649,0.591864,6.745297
816,-9.1,78.9,102,caught,0.6646,0.6646,1.166068,8.08246
817,-10.75,77.25,135,caught,0.6642,0.6642,0.637368,18.012936
818,-13.2,74.8,184,caught,0.6639,0.6639,0.675997,7.750674
819,10.55,63.55,409,caught,0.6636,0.6636,2.352129,25.602192
820,-13.25,54.75,585,caught,0.6633,0.6633,2.233756,12.404751
821,-17.3,80.7,66,caught,0.6629,0.6629,1.00923,32.967842
822,-3.5,74.5,190,caught,0.6626,0.6626,0.540267,7.064729
823,-12.3,80.7,66,caught,0.6623,0.6623,10.460794,15.435471
824,-7.3,75.7,166,caught,0.6619,0.6619,0.801187,2.484442
825,-16.95,76.05,159,caught,0.6616,0.6616,0.51743,19.750008
826,35.5,-25.5,600,cleared,0.6613,0.6613,2.123862,7.427669
827,2.0,-27.0,600,timeout,0.6609,0.6609,2.482691,24.800102
828,-7.9,80.1,78,caught,0.6606,0.6606,4.876909,29.370035
829,-22.85,80.15,77,caught,0.6603,0.6603,0.945237,5.90974
830,10.3,78.3,114,caught,0.6599,0.6599,0.609342,45.764629
831,-3.9,79.1,98,caught,0.6596,0.6596,0.627644,8.383433
832,0.9,68.9,302,caught,0.6593,0.6593,0.955761,35.199242
833,-15.75,77.25,135,caught,0.659,0.659,0.660952,6.390503
834,-16.7,81.3,54,caught,0.6586,0.6586,0.384309,8.827244
835,0.2,78.2,116,caught,0.6583,0.6583,0.758436,14.255578
836,25.5,-25.5,600,cleared,0.658,0.658,2.084376,16.772713
837,-8.0,-27.0,600,timeout,0.6576,0.6576,0.710857,13.612989
838,-17.45,80.55,69,caught,0.6573,0.6573,0.640805,15.971592
839,-13.5,64.5,390,caught,0.657,0.657,7.473782,17.759048
840,-13.1,79.9,82,caught,0.6566,0.6566,1.236693,2.220769
841,8.45,76.45,151,caught,0.6563,0.6563,0.60297,4.154812
842,7.7,80.7,66,caught,0.656,0.656,1.230039,17.796494
843,-16.05,81.95,41,caught,0.6557,0.6557,0.646647,15.829926
844,-2.25,65.75,365,caught,0.6553,0.6553,0.834111,5.570815
845,-7.05,80.95,61,caught,0.655,0.655,0.605183,30.208858
846,-12.15,75.85,163,caught,0.6547,0.6547,0.777653,11.295749
847,-7.45,80.55,69,caught,0.6544,0.6544,0.486269,17.445793
848,-12.3,80.7,66,caught,0.654,0.654,0.753717,6.977716
849,9.8,77.8,124,caught,0.6537,0.6537,0.536626,18.494612
850,-7.05,80.95,61,caught,0.6534,0.6534,0.905357,7.397639
851,20.5,-25.5,600,cleared,0.653,0.653,1.815251,22.590836
852,4.2,67.2,336,caught,0.6527,0.6527,1.191408,7.646794
853,-0.85,67.15,337,caught,0.6524,0.6524,0.974413,10.281273
854,20.0,-25.0,600,cleared,0.6521,0.6521,0.605678,20.241758
855,-0.6,77.4,132,caught,0.6517,0.6517,2.878239,5.471354
856,-13.9,79.1,98,caught,0.6514,0.6514,0.801732,24.041151
857,-4.85,78.15,117,caught,0.6511,0.6511,0.732411,5.709765
858,-9.65,78.35,113,caught,0.6508,0.6508,1.67818,29.587975
859,-6.75,81.25,55,caught,0.6504,0.6504,0.587407,13.187654
860,-1.6,76.4,152,caught,0.6501,0.6501,1.309494,16.921618
861,7.1,80.1,78,caught,0.6498,0.6498,0.637129,10.314734
862,-2.7,75.3,174,caught,0.6495,0.6495,0.708629,21.990143
863,-2.2,75.8,164,caught,0.6491,0.6491,2.007783,31.952246
864,0.05,78.05,119,caught,0.6488,0.6488,0.620867,39.257713
865,-28.8,79.2,96,caught,0.6485,0.6485,0.65299,16.582056
866,6.95,79.95,81,caught,0.6482,0.6482,1.70514,17.993528
867,2.05,70.05,279,caught,0.6478,0.6478,1.957909,7.24757
868,-11.55,81.45,51,caught,0.6475,0.6475,0.812932,1.940223
869,1.2,79.2,96,caught,0.6472,0.6472,1.046445,10.035905
870,25.5,-25.5,600,cleared,0.6469,0.6469,0.645808,13.465946
871,25.65,73.65,207,caught,0.6465,0.6465,0.971473,18.989653
872,7.5,80.5,70,caught,0.6462,0.6462,1.753742,36.959393
873,1.4,74.4,192,caught,0.6459,0.6459,0.698938,10.365739
874,3.85,81.85,43,caught,0.6456,0.6456,0.718981,5.959243
875,12.7,75.7,166,caught,0.6453,0.6453,0.620511,7.284252
876,-2.35,80.65,67,caught,0.6449,0.6449,1.985797,8.924809
877,-15.8,82.2,36,caught,0.6446,0.6446,0.977686,17.77639
878,1.55,69.55,289,caught,0.6443,0.6443,1.266994,12.650821
879,-0.95,82.05,39,caught,0.644,0.644,0.696992,22.511679
880,-4.45,78.55,109,caught,0.6436,0.6436,0.531012,20.103109
881,6.65,79.65,87,caught,0.6433,0.6433,0.658183,10.851774
882,6.55,79.55,89,caught,0.643,0.643,0.618272,19.325977
883,-9.85,78.15,117,caught,0.6427,0.6427,0.733052,17.390406
884,-11.7,76.3,154,caught,0.6424,0.6424,1.022271,12.653894
885,20.0,-25.0,600,cleared,0.642,0.642,0.828123,33.56205
886,5.0,-25.0,600,timeout,0.6417,0.6417,3.462489,2.555158
887,-7.2,75.8,164,caught,0.6414,0.6414,0.980858,1.580416
888,8.25,81.25,55,caught,0.6411,0.6411,4.917419,25.177979
889,8.0,-23.0,600,timeout,0.6408,0.6408,1.10091,14.881968
890,1.85,79.85,83,caught,0.6404,0.6404,0.72206,9.298859
891,-7.0,81.0,60,caught,0.6401,0.6401,0.557645,7.367865
892,-10.95,82.05,39,caught,0.6398,0.6398,0.855251,0.817148
893,25.5,-25.5,600,cleared,0.6395,0.6395,0.611791,14.755784
894,128.5,-12.5,340,cleared,0.6392,0.6392,0.533451,28.197544
895,-2.2,80.8,64,caught,0.6388,0.6388,0.60348,20.762344
896,31.3,79.3,94,caught,0.6385,0.6385,0.982153,37.396576
897,-23.25,74.75,185,caught,0.6382,0.6382,0.511314,14.877151
898,30.5,-25.5,600,cleared,0.6379,0.6379,0.906299,11.550178
899,-19.05,68.95,301,caught,0.6376,0.6376,0.626959,4.626095
900,0.9,73.9,202,caught,0.6372,0.6372,0.584815,0.876021
901,-10.85,72.15,237,caught,0.6369,0.6369,0.600222,2.614898
902,-22.45,75.55,169,caught,0.6366,0.6366,5.825498,13.481713
903,-10.55,67.45,331,caught,0.6363,0.6363,0.824965,5.226325
904,-6.7,81.3,54,caught,0.636,0.636,2.456172,15.796874
905,2.5,80.5,70,caught,0.6356,0.6356,0.531902,20.968458
906,8.7,66.7,346,caught,0.6353,0.6353,0.521489,3.378149
907,-1.1,81.9,42,caught,0.635,0.635,0.577103,1.225852
908,1.2,74.2,196,caught,0.6347,0.6347,0.643976,4.687903
909,10.1,78.1,118,caught,0.6344,0.6344,1.145208,1.077425
910,-5.7,77.3,134,caught,0.6341,0.6341,1.793059,3.366105
911,-1.55,81.45,51,caught,0.6337,0.6337,3.133242,7.096145
912,3.2,81.2,56,caught,0.6334,0.6334,0.698775,15.44851
913,-6.75,81.25,55,caught,0.6331,0.6331,0.839816,7.21168
914,4.15,57.15,537,caught,0.6328,0.6328,2.173514,10.176975
915,-1.75,81.25,55,caught,0.6325,0.6325,0.746571,9.224227
916,-5.6,67.4,332,caught,0.6322,0.6322,0.608488,7.496078
917,6.65,69.65,287,caught,0.6318,0.6318,0.724598,18.815845
918,-13.25,79.75,85,caught,0.6315,0.6315,1.48255,8.180777
919,-6.0,82.0,40,caught,0.6312,0.6312,0.446218,8.79545
920,8.4,56.4,552,caught,0.6309,0.6309,0.860375,8.981157
921,-6.95,66.05,359,caught,0.6306,0.6306,0.600024,17.261284
922,0.55,78.55,109,caught,0.6303,0.6303,0.72427,6.707596
923,2.45,80.45,71,caught,0.6299,0.6299,0.451707,28.285591
924,8.65,81.65,47,caught,0.6296,0.6296,8.640604,19.825264
925,15.9,78.9,102,caught,0.6293,0.6293,2.039084,2.94057
926,3.2,76.2,156,caught,0.629,0.629,0.46868,7.221727
927,-1.8,81.2,56,caught,0.6287,0.6287,0.536988,3.021902
928,-7.85,80.15,77,caught,0.6284,0.6284,2.903984,10.25429
929,5.6,78.6,108,caught,0.6281,0.6281,1.565445,13.699553
930,-3.95,79.05,99,caught,0.6277,0.6277,0.734205,26.285599
931,-10.85,72.15,237,caught,0.6274,0.6274,0.416393,7.941453
932,11.25,79.25,95,caught,0.6271,0.6271,0.694186,0.864763
933,2.7,65.7,366,caught,0.6268,0.6268,0.764305,11.093214
934,26.6,74.6,188,caught,0.6265,0.6265,0.541665,13.692768
935,-1.75,76.25,155,caught,0.6262,0.6262,0.736442,9.124025
936,11.75,79.75,85,caught,0.6259,0.6259,1.301565,10.549476
937,-6.85,81.15,57,caught,0.6256,0.6256,0.521272,25.237362
938,4.35,77.35,133,caught,0.6252,0.6252,16.156105,11.078048
939,4.05,72.05,239,caught,0.6249,0.6249,0.717969,7.011527
940,-6.55,81.45,51,caught,0.6246,0.6246,1.190217,6.505445
941,-0.55,77.45,131,caught,0.6243,0.6243,0.968953,11.919042
942,-4.65,78.35,113,caught,0.624,0.624,0.568909,14.550947
943,-9.25,73.75,205,caught,0.6237,0.6237,0.776169,2.386616
944,-2.8,80.2,76,caught,0.6234,0.6234,0.669062,8.014997
945,-2.05,80.95,61,caught,0.6231,0.6231,0.90899,3.653212
946,24.75,77.75,125,caught,0.6227,0.6227,0.45431,6.460216
947,-9.85,78.15,117,caught,0.6224,0.6224,1.267641,9.934249
948,7.45,80.45,71,caught,0.6221,0.6221,0.431826,11.635572
949,12.75,80.75,65,caught,0.6218,0.6218,0.580559,10.596175
950,1.0,79.0,100,caught,0.6215,0.6215,0.569314,11.201086
951,8.4,81.4,52,caught,0.6212,0.6212,0.469354,4.014071
952,-3.85,69.15,297,caught,0.6209,0.6209,1.206205,32.332787
953,-9.25,78.75,105,caught,0.6206,0.6206,3.393813,1.591206
954,-2.5,-22.5,600,timeout,0.6203,0.6203,1.107467,0.933687
955,-0.25,77.75,125,caught,0.6199,0.6199,0.589147,2.074487
956,3.5,-23.5,600,timeout,0.6196,0.6196,0.958156,3.898661
957,16.6,59.6,488,caught,0.6193,0.6193,0.760175,14.387549
958,-16.75,76.25,155,caught,0.619,0.619,0.570951,22.766273
959,-7.25,80.75,65,caught,0.6187,0.6187,0.66774,11.726184
960,6.1,79.1,98,caught,0.6184,0.6184,0.853621,6.08967
961,-14.65,78.35,113,caught,0.6181,0.6181,0.654326,12.124662
962,-5.05,72.95,221,caught,0.6178,0.6178,0.723081,14.383886
963,-6.25,81.75,45,caught,0.6175,0.6175,1.149455,1.256395
964,-16.9,81.1,58,caught,0.6172,0.6172,0.830784,9.07388
965,-7.5,75.5,170,caught,0.6169,0.6169,1.595316,0.670368
966,-11.9,81.1,58,caught,0.6165,0.6165,0.83877,14.393431
967,-1.5,81.5,50,caught,0.6162,0.6162,0.650198,8.729051
968,2.55,55.55,569,caught,0.6159,0.6159,0.519441,8.162759
969,-23.4,79.6,88,caught,0.6156,0.6156,0.609675,8.443225
970,4.0,77.0,140,caught,0.6153,0.6153,0.847112,24.903099
971,29.5,-24.5,600,cleared,0.615,0.615,0.554453,19.895678
972,-15.25,62.75,425,caught,0.6147,0.6147,0.521934,6.330936
973,-4.1,78.9,102,caught,0.6144,0.6144,0.509797,19.748001
974,-6.0,82.0,40,caught,0.6141,0.6141,1.092887,14.793143
975,-0.85,82.15,37,caught,0.6138,0.6138,0.865097,13.533658
976,-13.2,79.8,84,caught,0.6135,0.6135,10.630498,3.296532
977,2.2,80.2,76,caught,0.6132,0.6132,0.807178,7.596347
978,-21.95,81.05,59,caught,0.6129,0.6129,0.887593,7.604554
979,-6.0,82.0,40,caught,0.6126,0.6126,0.791894,11.093191
980,-1.05,81.95,41,caught,0.6122,0.6122,1.651041,2.596584
981,-6.9,81.1,58,caught,0.6119,0.6119,0.699037,30.406218
982,-2.6,55.4,572,caught,0.6116,0.6116,0.907632,1.690532
983,-5.2,72.8,224,caught,0.6113,0.6113,1.323917,12.873904
984,10.5,-25.5,600,cleared,0.611,0.611,7.718925,8.417857
985,1.6,74.6,188,caught,0.6107,0.6107,0.491455,12.695538
986,-9.85,78.15,117,caught,0.6104,0.6104,2.318131,6.150857
987,-13.3,79.7,86,caught,0.6101,0.6101,0.726988,11.42439
988,3.85,76.85,143,caught,0.6098,0.6098,1.894019,11.162706
989,-11.0,-24.0,600,timeout,0.6095,0.6095,3.662884,5.130727
990,-16.6,81.4,52,caught,0.6092,0.6092,0.634501,15.186977
991,4.75,67.75,325,caught,0.6089,0.6089,0.649182,1.617009
992,13.8,71.8,244,caught,0.6086,0.6086,1.556513,24.104151
993,11.1,79.1,98,caught,0.6083,0.6083,4.074677,7.314849
994,-2.25,70.75,265,caught,0.608,0.608,0.475678,7.614274
995,-3.15,79.85,83,caught,0.6077,0.6077,0.720519,30.126814
996,7.45,80.45,71,caught,0.6074,0.6074,1.37387,11.279003
997,-3.95,69.05,299,caught,0.6071,0.6071,1.349243,10.796824
998,-6.75,81.25,55,caught,0.6068,0.6068,0.719645,32.277969
999,-15.9,82.1,38,caught,0.6065,0.6065,1.3232,12.053632
1000,-13.4,79.6,88,caught,0.6062,0.6062,6.599466,11.208094
1001,-19.2,63.8,404,caught,0.6058,0.6058,0.613304,9.662315
1002,8.1,66.1,358,caught,0.6055,0.6055,0.61762,4.999186
1003,0.5,63.5,410,caught,0.6052,0.6052,0.668371,10.227464
1004,31.5,-26.5,600,cleared,0.6049,0.6049,0.660159,10.234544
1005,-7.25,80.75,65,caught,0.6046,0.6046,1.143472,6.059013
1006,-3.0,75.0,180,caught,0.6043,0.6043,14.063687,0.457187
1007,0.95,78.95,101,caught,0.604,0.604,1.507923,20.86261
1008,8.4,76.4,152,caught,0.6037,0.6037,0.678594,11.719548
1009,-8.2,74.8,184,caught,0.6034,0.6034,0.481066,12.186749
1010,3.05,81.05,59,caught,0.6031,0.6031,8.570324,11.672174
1011,11.85,79.85,83,caught,0.6028,0.6028,0.511322,1.963602
1012,-10.45,82.55,29,caught,0.6025,0.6025,1.152245,32.561237
1013,11.45,79.45,91,caught,0.6022,0.6022,0.878114,8.739617
1014,0.75,78.75,105,caught,0.6019,0.6019,0.496671,10.346437
1015,-7.8,80.2,76,caught,0.6016,0.6016,0.831767,5.769393
1016,24.0,-24.0,600,cleared,0.6013,0.6013,1.474593,38.098324
1017,26.65,69.65,287,caught,0.601,0.601,11.404367,26.220861
1018,27.05,80.05,79,caught,0.6007,0.6007,0.965875,3.669263
1019,8.0,71.0,260,caught,0.6004,0.6004,0.723896,25.616392
1020,0.9,73.9,202,caught,0.6001,0.6001,0.396558,13.646762
1021,5.7,78.7,106,caught,0.5998,0.5998,0.539738,12.184549
1022,-6.8,81.2,56,caught,0.5995,0.5995,0.578316,5.496421
1023,5.7,73.7,206,caught,0.5992,0.5992,0.698464,3.761957
1024,2.75,80.75,65,caught,0.5989,0.5989,0.664961,8.964975
1025,-21.6,81.4,52,caught,0.5986,0.5986,1.932632,16.476131
1026,2.35,80.35,73,caught,0.5983,0.5983,0.507149,13.016838
1027,0.1,78.1,118,caught,0.598,0.598,0.725573,1.382363
1028,23.5,-23.5,600,cleared,0.5977,0.5977,0.82537,11.98578
1029,-18.05,79.95,81,caught,0.5974,0.5974,0.600546,10.93348
1030,-15.2,62.8,424,caught,0.5971,0.5971,1.224389,6.294086
1031,-7.0,81.0,60,caught,0.5968,0.5968,0.467478,9.627597
1032,-6.8,71.2,256,caught,0.5965,0.5965,9.216405,3.010779
1033,-2.3,75.7,166,caught,0.5962,0.5962,0.406102,7.620135
1034,-13.4,69.6,288,caught,0.5959,0.5959,0.683666,9.137987
1035,5.2,63.2,416,caught,0.5956,0.5956,0.421859,10.497242
1036,-11.3,81.7,46,caught,0.5953,0.5953,2.012926,8.80831
1037,24.5,-24.5,600,cleared,0.595,0.595,0.504804,18.967386
1038,8.7,76.7,146,caught,0.5947,0.5947,3.137116,2.55923
1039,-2.4,80.6,68,caught,0.5944,0.5944,0.560756,8.841094
1040,3.55,76.55,149,caught,0.5941,0.5941,13.517727,1.041835
1041,1.6,74.6,188,caught,0.5938,0.5938,4.954549,8.784817
1042,-20.8,82.2,36,caught,0.5936,0.5936,0.628927,4.263833
1043,4.95,67.95,321,caught,0.5933,0.5933,0.706817,16.205772
1044,-2.75,80.25,75,caught,0.593,0.593,0.515963,4.731615
1045,3.5,61.5,450,caught,0.5927,0.5927,1.489605,12.386564
1046,-0.35,57.65,527,caught,0.5924,0.5924,2.777787,6.830579
1047,2.4,80.4,72,caught,0.5921,0.5921,1.438,1.839858
1048,-6.75,81.25,55,caught,0.5918,0.5918,0.436428,1.683662
1049,5.4,73.4,212,caught,0.5915,0.5915,1.138611,14.786143
1050,-14.85,78.15,117,caught,0.5912,0.5912,0.743986,1.349067
1051,1.0,79.0,100,caught,0.5909,0.5909,0.430289,2.18825
1052,27.0,-22.0,600,cleared,0.5906,0.5906,4.097973,9.195829
1053,-3.2,69.8,284,caught,0.5903,0.5903,0.427979,11.822884
1054,22.4,75.4,172,caught,0.59,0.59,1.458501,23.186638
1055,-4.05,78.95,101,caught,0.5897,0.5897,0.802466,10.693153
1056,-17.4,80.6,68,caught,0.5894,0.5894,0.728511,6.513242
1057,-2.0,81.0,60,caught,0.5891,0.5891,0.569662,4.558943
1058,12.05,75.05,179,caught,0.5888,0.5888,0.453347,1.560238
1059,-10.8,77.2,136,caught,0.5885,0.5885,0.51563,1.665041
1060,-17.65,80.35,73,caught,0.5882,0.5882,1.980019,2.649801
1061,15.95,58.95,501,caught,0.5879,0.5879,0.514765,27.780972
1062,22.5,-22.5,600,cleared,0.5876,0.5876,0.338811,12.921594
1063,-20.4,82.6,28,caught,0.5874,0.5874,0.616877,11.697142
1064,-4.1,73.9,202,caught,0.5871,0.5871,5.750872,21.914566
1065,24.35,77.35,133,caught,0.5868,0.5868,5.315557,6.152657
1066,-7.85,80.15,77,caught,0.5865,0.5865,0.85324,10.187912
1067,-17.65,80.35,73,caught,0.5862,0.5862,0.547413,8.515338
1068,15.0,78.0,120,caught,0.5859,0.5859,0.875574,15.667723
1069,15.65,63.65,407,caught,0.5856,0.5856,1.245203,3.98778
1070,-2.55,80.45,71,caught,0.5853,0.5853,0.619407,28.987139
1071,-13.45,59.55,489,caught,0.585,0.585,1.36119,3.405458
1072,19.5,-24.5,600,cleared,0.5847,0.5847,0.540766,28.445429
1073,-11.7,81.3,54,caught,0.5844,0.5844,0.650616,1.215685
1074,121.2,-21.8,506,cleared,0.5841,0.5841,0.698628,9.328727
1075,13.4,81.4,52,caught,0.5838,0.5838,0.567821,2.905667
1076,-9.3,73.7,206,caught,0.5835,0.5835,2.20057,7.639904
1077,-6.2,81.8,44,caught,0.5833,0.5833,0.661779,7.296859
1078,-11.9,81.1,58,caught,0.583,0.583,0.485618,15.19486
1079,-2.3,80.7,66,caught,0.5827,0.5827,5.829385,7.224679
1080,-20.0,78.0,120,caught,0.5824,0.5824,0.946555,1.204851
1081,-16.65,81.35,53,caught,0.5821,0.5821,1.587074,13.568834
1082,-4.55,78.45,111,caught,0.5818,0.5818,0.784432,11.533884
1083,-6.2,81.8,44,caught,0.5815,0.5815,0.52583,22.902817
1084,1.9,79.9,82,caught,0.5812,0.5812,0.55558,22.865366
1085,-6.65,81.35,53,caught,0.5809,0.5809,0.860572,5.477323
1086,33.5,-23.5,600,cleared,0.5806,0.5806,0.641928,5.617558
1087,-0.8,77.2,136,caught,0.5803,0.5803,0.480196,25.663561
1088,-1.3,81.7,46,caught,0.5801,0.5801,0.8378,3.716294
1089,-6.85,81.15,57,caught,0.5798,0.5798,0.542642,30.147743
1090,-10.7,82.3,34,caught,0.5795,0.5795,0.737957,12.946828
1091,-6.4,71.6,248,caught,0.5792,0.5792,1.021349,1.401292
1092,14.1,77.1,138,caught,0.5789,0.5789,0.504192,3.955823
1093,-3.95,79.05,99,caught,0.5786,0.5786,1.54151,35.854801
1094,-11.8,81.2,56,caught,0.5783,0.5783,0.723556,13.552394
1095,7.6,75.6,168,caught,0.578,0.578,0.751557,1.21877
1096,-20.95,82.05,39,caught,0.5777,0.5777,4.33819,5.752286
1097,-1.85,81.15,57,caught,0.5774,0.5774,0.447212,24.689777
1098,-17.2,80.8,64,caught,0.5772,0.5772,2.816821,5.928557
1099,1.4,74.4,192,caught,0.5769,0.5769,0.495045,2.230245
1100,4.5,-24.5,600,timeout,0.5766,0.5766,2.023108,2.277452
1101,-12.45,80.55,69,caught,0.5763,0.5763,1.284987,5.455574
1102,-12.35,80.65,67,caught,0.576,0.576,0.904012,14.227819
1103,3.3,81.3,54,caught,0.5757,0.5757,0.754206,2.867694
1104,3.3,81.3,54,caught,0.5754,0.5754,0.77365,19.788586
1105,-11.25,81.75,45,caught,0.5751,0.5751,1.129227,11.100621
1106,2.55,80.55,69,caught,0.5749,0.5749,1.360332,44.762241
1107,12.2,80.2,76,caught,0.5746,0.5746,0.855419,25.91267
1108,1.85,74.85,183,caught,0.5743,0.5743,0.506799,3.033129
1109,0.15,73.15,217,caught,0.574,0.574,0.538699,15.490726
1110,14.6,77.6,128,caught,0.5737,0.5737,0.864965,18.482922
1111,-15.1,72.9,222,caught,0.5734,0.5734,1.089883,7.338426
1112,-5.05,77.95,121,caught,0.5731,0.5731,0.729162,1.212352
1113,-1.5,-23.5,600,timeout,0.5728,0.5728,4.21717,28.741205
1114,-1.45,71.55,249,caught,0.5726,0.5726,0.923403,13.986466
1115,-11.65,81.35,53,caught,0.5723,0.5723,0.578584,5.864635
1116,9.1,72.1,238,caught,0.572,0.572,0.925965,3.08435
1117,13.55,76.55,149,caught,0.5717,0.5717,0.917304,3.014459
1118,-10.65,67.35,333,caught,0.5714,0.5714,2.757754,6.436082
1119,1.2,79.2,96,caught,0.5711,0.5711,10.054699,11.945686
1120,2.15,80.15,77,caught,0.5708,0.5708,0.576716,4.569987
1121,-0.9,82.1,38,caught,0.5706,0.5706,10.964493,2.606935
1122,20.3,68.3,314,caught,0.5703,0.5703,0.47985,12.687262
1123,-1.05,81.95,41,caught,0.57,0.57,0.41942,8.022323
1124,-6.0,82.0,40,caught,0.5697,0.5697,0.69139,10.884885
1125,10.4,63.4,412,caught,0.5694,0.5694,0.755168,3.246082
1126,-6.35,81.65,47,caught,0.5691,0.5691,1.846248,6.14205
1127,13.05,76.05,159,caught,0.5688,0.5688,0.675905,12.143633
1128,-1.85,81.15,57,caught,0.5686,0.5686,4.262018,2.676757
1129,5.1,78.1,118,caught,0.5683,0.5683,1.34507,7.711524
1130,2.45,75.45,171,caught,0.568,0.568,0.774691,12.003559
1131,-17.65,80.35,73,caught,0.5677,0.5677,1.550101,14.017605
1132,-12.2,70.8,264,caught,0.5674,0.5674,0.436716,3.51743
1133,12.65,80.65,67,caught,0.5671,0.5671,1.247444,2.654239
1134,7.15,80.15,77,caught,0.5669,0.5669,2.105854,2.050274
1135,-6.75,81.25,55,caught,0.5666,0.5666,0.84552,6.097944
1136,-0.25,77.75,125,caught,0.5663,0.5663,0.546658,10.070431
1137,0.4,68.4,312,caught,0.566,0.566,0.741787,3.621947
1138,-10.05,82.95,21,caught,0.5657,0.5657,0.570192,9.915082
1139,-17.35,80.65,67,caught,0.5654,0.5654,0.771935,8.676351
1140,3.8,81.8,44,caught,0.5652,0.5652,0.695827,5.040655
1141,0.85,68.85,303,caught,0.5649,0.5649,0.886728,42.000595
1142,-20.2,82.8,24,caught,0.5646,0.5646,0.577545,3.559211
1143,10.8,78.8,104,caught,0.5643,0.5643,1.113031,4.152383
1144,2.9,80.9,62,caught,0.564,0.564,0.715546,1.137304
1145,114.55,-22.45,579,cleared,0.5638,0.5638,1.202802,11.146146
1146,-0.25,72.75,225,caught,0.5635,0.5635,0.768649,12.794301
1147,-5.75,82.25,35,caught,0.5632,0.5632,0.463566,9.758943
1148,3.7,81.7,46,caught,0.5629,0.5629,2.0062,5.262245
1149,8.05,81.05,59,caught,0.5626,0.5626,3.961453,5.313516
1150,-15.55,82.45,31,caught,0.5623,0.5623,1.321111,15.198847
1151,1.45,79.45,91,caught,0.5621,0.5621,0.725981,1.189143
1152,-21.0,82.0,40,caught,0.5618,0.5618,0.705619,12.85805
1153,8.95,81.95,41,caught,0.5615,0.5615,2.448574,12.233135
1154,-9.45,78.55,109,caught,0.5612,0.5612,0.696347,7.546334
1155,-11.3,81.7,46,caught,0.5609,0.5609,4.559529,4.721741
1156,-5.85,82.15,37,caught,0.5607,0.5607,0.506999,2.27617
1157,-11.2,81.8,44,caught,0.5604,0.5604,2.340243,15.014971
1158,2.0,70.0,280,caught,0.5601,0.5601,1.378493,6.873706
1159,-6.1,81.9,42,caught,0.5598,0.5598,1.162157,9.217286
1160,-15.5,82.5,30,caught,0.5595,0.5595,0.676854,9.4006
1161,-5.65,82.35,33,caught,0.5593,0.5593,0.618846,11.276598
