episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
1753,-21.1,16.9,42,caught,0.4159,0.4159,0.561471,0.214871
1754,0.5,-25.5,600,timeout,0.4157,0.4157,0.488056,0.205788
1755,-15.0,13.0,120,caught,0.4155,0.4155,0.384095,1.118767
1756,-25.45,12.55,129,caught,0.4153,0.4153,0.767079,0.213399
1757,-8.3,4.7,286,timeout,0.4151,0.4151,0.458334,0.189022
1758,4.5,-24.5,600,timeout,0.4149,0.4149,0.90307,0.289926
1759,-29.5,-6.5,510,timeout,0.4147,0.4147,0.470588,0.163587
1760,-1.85,1.15,357,timeout,0.4145,0.4145,0.620429,0.171483
1761,-11.0,-24.0,600,timeout,0.4143,0.4143,7.250007,0.200843
1762,-2.9,-4.9,478,timeout,0.4141,0.4141,0.757249,0.21194
1763,-6.5,-23.5,600,timeout,0.4139,0.4139,0.585281,0.228326
1764,-1.35,-3.35,447,timeout,0.4137,0.4137,0.576248,0.204427
1765,-14.3,13.7,106,caught,0.4134,0.4134,0.793689,0.163494
1766,-15.95,-2.95,439,timeout,0.4132,0.4132,0.562765,0.197684
1767,-6.7,16.3,54,caught,0.413,0.413,4.433357,0.169086
1768,-3.5,-26.5,600,timeout,0.4128,0.4128,0.730268,0.198378
1769,-11.5,16.5,50,caught,0.4126,0.4126,1.310288,0.220204
1770,1.3,14.3,94,caught,0.4124,0.4124,0.527046,0.132169
1771,-2.45,15.55,69,caught,0.4122,0.4122,0.799247,0.160861
1772,6.0,-26.0,600,timeout,0.412,0.412,0.592268,0.205843
1773,-10.05,-7.05,521,timeout,0.4118,0.4118,0.398004,0.207925
1774,-1.3,16.7,46,caught,0.4116,0.4116,0.53541,0.197895
1775,-5.95,12.05,139,caught,0.4114,0.4114,0.542667,0.210855
1776,-5.5,-24.5,600,timeout,0.4112,0.4112,0.755434,0.192569
1777,-2.75,0.25,375,timeout,0.411,0.411,0.656549,0.182628
1778,-33.5,-26.5,600,timeout,0.4108,0.4108,0.482527,0.161484
1779,-31.25,1.75,345,timeout,0.4106,0.4106,0.497752,0.255684
1780,-12.4,5.6,268,caught,0.4104,0.4104,0.530162,0.193891
1781,-7.05,15.95,61,caught,0.4102,0.4102,0.620707,0.180352
1782,-17.9,5.1,278,caught,0.4099,0.4099,1.515478,0.18074
1783,-4.4,-6.4,508,timeout,0.4097,0.4097,0.613666,0.204856
1784,-28.0,-5.0,480,timeout,0.4095,0.4095,0.503186,0.178543
1785,-26.7,6.3,254,caught,0.4093,0.4093,1.332596,0.172516
1786,-7.1,0.9,362,timeout,0.4091,0.4091,0.827661,0.257369
1787,-6.65,11.35,153,caught,0.4089,0.4089,0.644809,0.204292
1788,-18.35,14.65,87,caught,0.4087,0.4087,0.628947,0.188309
1789,-3.5,-26.5,600,timeout,0.4085,0.4085,0.639203,0.183554
1790,-17.0,-23.0,600,timeout,0.4083,0.4083,0.799023,0.202305
1791,-13.5,-26.5,600,timeout,0.4081,0.4081,0.52,0.967569
1792,-15.75,12.25,135,caught,0.4079,0.4079,0.933143,0.195723
1793,-15.0,-25.0,600,timeout,0.4077,0.4077,0.642081,0.246278
1794,-6.8,6.2,256,caught,0.4075,0.4075,10.097737,0.229874
1795,-1.0,-24.0,600,timeout,0.4073,0.4073,0.432107,1.061939
1796,-5.0,-25.0,600,timeout,0.4071,0.4071,0.745415,0.172851
1797,-14.0,-26.0,600,timeout,0.4069,0.4069,1.126955,0.210231
1798,10.0,3.0,320,timeout,0.4067,0.4067,0.457738,0.168359
1799,-1.0,-24.0,600,timeout,0.4065,0.4065,0.487401,0.254931
1800,7.5,-27.5,600,timeout,0.4063,0.4063,1.385329,0.198463
1801,-10.55,17.45,31,caught,0.4061,0.4061,0.493642,0.993963
1802,-14.9,18.1,18,caught,0.4059,0.4059,0.43446,0.234124
1803,-13.0,5.0,280,caught,0.4057,0.4057,0.553945,0.998275
1804,-8.1,-5.1,482,timeout,0.4055,0.4055,0.657811,0.17636
1805,2.25,-4.75,475,timeout,0.4053,0.4053,0.707257,0.201797
1806,-19.0,-26.0,600,timeout,0.4051,0.4051,1.251461,0.177406
1807,-35.0,-25.0,600,timeout,0.4049,0.4049,0.42201,0.332514
1808,-10.0,-25.0,600,timeout,0.4047,0.4047,3.840086,0.16491
1809,-15.0,-25.0,600,timeout,0.4045,0.4045,1.235498,0.159826
1810,-23.5,-26.5,600,timeout,0.4042,0.4042,0.492439,0.193405
1811,-1.0,2.0,340,timeout,0.404,0.404,0.520229,0.158342
1812,-3.05,9.95,181,caught,0.4038,0.4038,1.213247,0.184362
1813,-9.5,-25.5,600,timeout,0.4036,0.4036,0.993229,0.177419
1814,-7.5,-27.5,600,timeout,0.4034,0.4034,3.796929,0.225343
1815,4.0,-24.0,600,timeout,0.4032,0.4032,1.891091,0.230391
1816,-24.5,-25.5,600,timeout,0.403,0.403,1.188377,0.19462
1817,-1.5,-23.5,600,timeout,0.4028,0.4028,0.494409,0.135076
1818,-9.05,3.95,301,timeout,0.4026,0.4026,0.457191,0.150324
1819,-14.7,3.3,314,timeout,0.4024,0.4024,0.435707,0.173314
1820,3.0,-28.0,600,timeout,0.4022,0.4022,0.477071,0.160677
1821,-0.7,17.3,34,caught,0.402,0.402,0.526301,0.205868
1822,-25.2,2.8,324,timeout,0.4018,0.4018,0.871964,0.219209
1823,-5.5,-24.5,600,timeout,0.4016,0.4016,0.827511,0.207622
1824,-8.5,-26.5,600,timeout,0.4014,0.4014,0.531389,0.17422
1825,-5.0,-25.0,600,timeout,0.4012,0.4012,2.164077,0.19711
1826,-16.5,-23.5,600,timeout,0.401,0.401,0.646039,0.23131
1827,-24.5,-25.5,600,timeout,0.4008,0.4008,0.545149,0.154908
1828,-12.0,16.0,60,caught,0.4006,0.4006,0.687742,0.200959
1829,-6.4,16.6,48,caught,0.4004,0.4004,0.41239,0.206128
1830,-0.0,13.0,120,caught,0.4002,0.4002,2.708979,0.185842
1831,-1.0,-24.0,600,timeout,0.4,0.4,1.064781,0.172541
1832,-5.45,17.55,29,caught,0.3998,0.3998,1.025219,0.187122
1833,-7.95,10.05,179,caught,0.3996,0.3996,0.471573,0.266623
1834,1.45,4.45,291,timeout,0.3994,0.3994,0.565937,0.253709
1835,-0.4,17.6,28,caught,0.3992,0.3992,0.618296,0.185519
1836,-11.0,17.0,40,caught,0.399,0.399,0.634203,0.220786
1837,-24.0,-26.0,600,timeout,0.3988,0.3988,0.455221,0.171673
1838,0.95,13.95,101,caught,0.3986,0.3986,0.833568,0.218001
1839,-18.3,-5.3,486,timeout,0.3984,0.3984,7.820404,0.15818
1840,-8.75,14.25,95,caught,0.3982,0.3982,1.097209,0.148185
1841,-3.95,14.05,99,caught,0.398,0.398,1.205694,0.197865
1842,-7.5,-22.5,600,timeout,0.3978,0.3978,1.74156,0.232864
1843,-7.35,15.65,67,caught,0.3976,0.3976,0.530025,0.249987
1844,2.1,15.1,78,caught,0.3974,0.3974,0.507025,0.680926
1845,10.45,8.45,211,caught,0.3972,0.3972,0.639635,0.154061
1846,-15.6,7.4,232,caught,0.397,0.397,0.951085,1.206931
1847,-33.15,-10.15,583,timeout,0.3968,0.3968,0.477387,1.019457
1848,-2.9,5.1,278,caught,0.3966,0.3966,0.574546,0.192331
1849,-28.5,-26.5,600,timeout,0.3964,0.3964,1.94048,0.167453
1850,-9.5,-25.5,600,timeout,0.3962,0.3962,0.627529,0.167812
1851,-18.5,-26.5,600,timeout,0.396,0.396,0.5067,0.249066
1852,-14.8,13.2,116,caught,0.3958,0.3958,2.32336,0.739198
1853,6.7,9.7,186,caught,0.3956,0.3956,0.765066,1.05195
1854,-4.3,13.7,106,caught,0.3954,0.3954,4.693123,1.12177
1855,-8.5,14.5,90,caught,0.3953,0.3953,2.408677,0.151062
1856,-22.6,10.4,172,caught,0.3951,0.3951,0.782312,0.166999
1857,-0.5,-24.5,600,timeout,0.3949,0.3949,0.761215,0.277809
1858,-6.95,11.05,159,caught,0.3947,0.3947,0.565151,0.225971
1859,-14.35,13.65,107,caught,0.3945,0.3945,0.584826,0.196115
1860,-11.35,11.65,147,caught,0.3943,0.3943,1.463218,0.17294
1861,-6.55,6.45,251,caught,0.3941,0.3941,0.529299,0.217705
1862,-10.7,2.3,334,timeout,0.3939,0.3939,0.62055,0.158229
1863,-6.65,11.35,153,caught,0.3937,0.3937,4.813735,0.170988
1864,-11.5,16.5,50,caught,0.3935,0.3935,0.394711,0.159107
1865,-11.85,11.15,157,caught,0.3933,0.3933,0.827241,0.198611
1866,-7.0,6.0,260,caught,0.3931,0.3931,0.48384,0.189915
1867,-35.0,-25.0,600,timeout,0.3929,0.3929,0.636966,0.15987
1868,-22.4,-9.4,568,timeout,0.3927,0.3927,0.956672,1.021858
1869,-25.3,12.7,126,caught,0.3925,0.3925,1.298268,0.179342
1870,-5.4,7.6,228,caught,0.3923,0.3923,8.653216,0.336877
1871,-19.7,13.3,114,caught,0.3921,0.3921,0.735395,0.20472
1872,-1.15,16.85,43,caught,0.3919,0.3919,0.70609,0.215198
1873,-4.95,13.05,119,caught,0.3917,0.3917,2.34206,1.248109
1874,-22.25,15.75,65,caught,0.3915,0.3915,10.622161,0.1675
1875,-4.35,-6.35,507,timeout,0.3913,0.3913,1.505827,0.184804
1876,-7.5,-27.5,600,timeout,0.3911,0.3911,0.629708,0.20759
1877,-11.8,-3.8,456,timeout,0.3909,0.3909,0.681255,0.205566
1878,1.4,9.4,192,caught,0.3907,0.3907,1.075668,0.926355
1879,-21.0,-24.0,600,timeout,0.3905,0.3905,1.104425,0.215659
1880,-12.9,10.1,178,caught,0.3903,0.3903,1.153936,0.263713
1881,-3.0,-27.0,600,timeout,0.3901,0.3901,9.515505,0.181045
1882,-21.0,-24.0,600,timeout,0.39,0.39,1.527827,0.152886
1883,-16.15,1.85,343,timeout,0.3898,0.3898,0.936965,0.783143
1884,1.1,9.1,198,caught,0.3896,0.3896,5.686889,0.159551
1885,4.25,17.25,35,caught,0.3894,0.3894,1.44564,1.139114
1886,-13.5,-26.5,600,timeout,0.3892,0.3892,0.659659,0.279758
1887,-0.7,12.3,134,caught,0.389,0.389,0.951572,0.178635
1888,-4.25,3.75,305,timeout,0.3888,0.3888,0.836848,0.15093
1889,-2.0,-23.0,600,timeout,0.3886,0.3886,0.544747,0.183245
1890,-24.0,-26.0,600,timeout,0.3884,0.3884,0.447171,0.167302
1891,-10.8,2.2,336,timeout,0.3882,0.3882,2.441818,1.068238
1892,-3.35,14.65,87,caught,0.388,0.388,0.763136,0.185816
1893,-11.4,16.6,48,caught,0.3878,0.3878,1.035843,0.226963
1894,-10.0,3.0,320,timeout,0.3876,0.3876,0.587632,0.159581
1895,8.15,11.15,157,caught,0.3874,0.3874,7.158176,0.155055
1896,-19.0,-26.0,600,timeout,0.3872,0.3872,0.573477,0.188781
1897,-8.4,-10.4,588,timeout,0.387,0.387,3.729411,0.207874
1898,-9.05,3.95,301,timeout,0.3868,0.3868,1.015562,0.223283
1899,-4.0,-26.0,600,timeout,0.3866,0.3866,0.576075,0.161558
1900,14.35,7.35,233,caught,0.3865,0.3865,0.567709,0.940607
1901,-9.0,-26.0,600,timeout,0.3863,0.3863,0.497724,0.175585
1902,-10.25,-2.25,425,timeout,0.3861,0.3861,1.233117,0.164061
1903,-17.4,10.6,168,caught,0.3859,0.3859,0.47899,0.213716
1904,-4.8,8.2,216,caught,0.3857,0.3857,0.734635,0.176444
1905,-2.2,-4.2,464,timeout,0.3855,0.3855,5.475739,0.17546
1906,-26.1,6.9,242,caught,0.3853,0.3853,0.659163,0.182174
1907,-13.85,-0.85,397,timeout,0.3851,0.3851,0.663095,0.807788
1908,4.5,-24.5,600,timeout,0.3849,0.3849,0.715873,0.206223
1909,-6.5,1.5,350,timeout,0.3847,0.3847,0.378245,0.719372
1910,-12.15,15.85,63,caught,0.3845,0.3845,0.528782,0.154697
1911,-33.75,-5.75,495,timeout,0.3843,0.3843,0.452314,0.19259
1912,-2.0,11.0,160,caught,0.3841,0.3841,1.373692,0.185982
1913,-24.55,-1.55,411,timeout,0.384,0.384,0.449097,0.126181
1914,-10.7,-7.7,534,timeout,0.3838,0.3838,0.806807,0.813891
1915,-10.5,-24.5,600,timeout,0.3836,0.3836,0.824069,0.163158
1916,-7.15,15.85,63,caught,0.3834,0.3834,0.541126,1.22317
1917,-10.75,12.25,135,caught,0.3832,0.3832,0.741946,0.18916
1918,-1.4,6.6,248,caught,0.383,0.383,0.542169,0.270083
1919,-3.95,14.05,99,caught,0.3828,0.3828,3.391345,1.171065
1920,-17.4,-4.4,468,timeout,0.3826,0.3826,0.581309,1.139755
1921,2.5,15.5,70,caught,0.3824,0.3824,0.790354,0.157155
1922,-9.0,-26.0,600,timeout,0.3822,0.3822,0.478001,0.20867
1923,1.5,14.5,90,caught,0.382,0.382,1.124087,0.227311
1924,-7.0,-23.0,600,timeout,0.3818,0.3818,0.574599,1.025192
1925,-13.0,-27.0,600,timeout,0.3817,0.3817,0.696453,0.981421
1926,-34.2,-6.2,504,timeout,0.3815,0.3815,3.082708,0.171721
1927,-21.25,11.75,145,caught,0.3813,0.3813,0.565458,0.165789
1928,-14.9,13.1,118,caught,0.3811,0.3811,0.736475,0.880975
1929,-1.75,11.25,155,caught,0.3809,0.3809,0.749149,0.17734
1930,-0.65,2.35,333,timeout,0.3807,0.3807,0.510934,0.211781
1931,-18.05,14.95,81,caught,0.3805,0.3805,0.602454,0.175347
1932,-12.2,15.8,64,caught,0.3803,0.3803,0.686376,0.183314
1933,-15.65,7.35,233,caught,0.3801,0.3801,0.761435,0.196417
1934,-23.95,9.05,199,caught,0.3799,0.3799,0.354329,0.190774
1935,-8.0,-27.0,600,timeout,0.3798,0.3798,0.379844,0.136868
1936,-14.45,8.55,209,caught,0.3796,0.3796,4.041234,0.272331
1937,-1.0,-24.0,600,timeout,0.3794,0.3794,1.569404,0.188825
1938,-18.0,15.0,80,caught,0.3792,0.3792,0.763955,0.301294
1939,-2.1,15.9,62,caught,0.379,0.379,0.934328,0.162599
1940,-12.75,10.25,175,caught,0.3788,0.3788,4.921412,0.212701
1941,-13.1,-10.1,582,timeout,0.3786,0.3786,1.127562,0.154111
1942,-23.25,-5.25,485,timeout,0.3784,0.3784,5.791262,0.227503
1943,8.9,16.9,42,caught,0.3782,0.3782,0.707561,0.184268
1944,-25.1,2.9,322,timeout,0.378,0.378,0.676336,0.197901
1945,-3.0,-27.0,600,timeout,0.3779,0.3779,0.675725,0.198864
1946,3.6,11.6,148,caught,0.3777,0.3777,0.633863,0.200984
1947,-19.15,8.85,203,caught,0.3775,0.3775,4.441968,0.776839
1948,2.35,10.35,173,caught,0.3773,0.3773,4.066738,0.158851
1949,-13.35,14.65,87,caught,0.3771,0.3771,0.714177,0.163652
1950,4.95,12.95,121,caught,0.3769,0.3769,0.831315,0.219946
1951,-2.7,10.3,174,caught,0.3767,0.3767,0.998986,0.341324
1952,-20.6,12.4,132,caught,0.3765,0.3765,0.637322,0.206575
1953,-14.8,13.2,116,caught,0.3763,0.3763,0.57247,0.176652
1954,-6.55,16.45,51,caught,0.3762,0.3762,2.287793,0.171127
1955,1.4,14.4,92,caught,0.376,0.376,0.612112,0.186311
1956,-17.3,-4.3,466,timeout,0.3758,0.3758,0.921691,0.165428
1957,-8.55,14.45,91,caught,0.3756,0.3756,0.597517,0.228663
1958,-8.9,9.1,198,caught,0.3754,0.3754,1.473467,0.226476
1959,-14.4,13.6,108,caught,0.3752,0.3752,0.872522,0.174367
1960,-8.3,14.7,86,caught,0.375,0.375,0.569102,0.186301
1961,-3.15,14.85,83,caught,0.3748,0.3748,1.832756,0.147605
1962,-18.05,-0.05,381,timeout,0.3747,0.3747,8.462903,0.939196
1963,-10.5,7.5,230,caught,0.3745,0.3745,1.138264,0.193702
1964,-12.75,-9.75,575,timeout,0.3743,0.3743,0.621605,0.948581
1965,-0.35,12.65,127,caught,0.3741,0.3741,0.823894,0.200344
1966,-21.0,-29.0,600,timeout,0.3739,0.3739,8.363314,0.199309
1967,-1.75,11.25,155,caught,0.3737,0.3737,0.755595,0.176859
1968,2.15,15.15,77,caught,0.3735,0.3735,0.590726,0.195021
1969,-6.85,16.15,57,caught,0.3733,0.3733,0.489499,0.216691
1970,-3.6,14.4,92,caught,0.3732,0.3732,1.109854,0.173612
1971,8.75,16.75,45,caught,0.373,0.373,0.764289,0.229071
1972,-9.4,13.6,108,caught,0.3728,0.3728,0.790566,0.191674
1973,-16.8,6.2,256,caught,0.3726,0.3726,1.213266,0.192053
1974,-6.35,11.65,147,caught,0.3724,0.3724,1.304379,0.164473
1975,-23.2,14.8,84,caught,0.3722,0.3722,0.993613,0.18339
1976,-14.8,8.2,216,caught,0.372,0.372,0.765563,0.147069
1977,-13.6,-0.6,392,timeout,0.3719,0.3719,1.631991,0.937517
1978,-8.15,9.85,183,caught,0.3717,0.3717,2.244743,0.441808
1979,-11.6,11.4,152,caught,0.3715,0.3715,6.976476,0.207865
1980,-13.7,9.3,194,caught,0.3713,0.3713,0.924571,0.180902
1981,2.8,5.8,264,caught,0.3711,0.3711,1.756835,0.918098
1982,-8.9,9.1,198,caught,0.3709,0.3709,0.756969,0.197411
1983,2.95,15.95,61,caught,0.3707,0.3707,0.534484,0.176814
1984,-0.45,12.55,129,caught,0.3706,0.3706,0.749886,0.224165
1985,-10.9,12.1,138,caught,0.3704,0.3704,0.773018,0.166576
1986,-10.65,12.35,133,caught,0.3702,0.3702,0.726183,0.213779
1987,-29.55,-6.55,511,timeout,0.37,0.37,1.335585,0.190058
1988,-6.65,11.35,153,caught,0.3698,0.3698,0.998609,0.199173
1989,-6.95,11.05,159,caught,0.3696,0.3696,0.824372,0.259908
1990,7.05,15.05,79,caught,0.3694,0.3694,0.687993,0.174017
1991,-7.95,15.05,79,caught,0.3693,0.3693,0.626538,1.069334
1992,4.5,-29.5,600,timeout,0.3691,0.3691,0.830983,0.196853
1993,-9.0,-26.0,600,timeout,0.3689,0.3689,0.458509,0.168343
1994,-8.25,-5.25,485,timeout,0.3687,0.3687,3.297707,0.17553
1995,-14.4,8.6,208,caught,0.3685,0.3685,0.804286,0.174775
1996,-17.45,-4.45,469,timeout,0.3683,0.3683,0.972476,0.170132
1997,0.45,13.45,111,caught,0.3682,0.3682,0.483457,0.215482
1998,-2.05,0.95,361,timeout,0.368,0.368,0.735985,0.17314
1999,-15.9,12.1,138,caught,0.3678,0.3678,6.552945,0.192089
2000,-16.25,-8.25,545,timeout,0.3676,0.3676,1.548019,0.158988
2001,-10.9,7.1,238,caught,0.3674,0.3674,1.628395,0.178244
2002,-25.5,-24.5,600,timeout,0.3672,0.3672,0.772178,0.153384
2003,-20.35,-2.35,427,timeout,0.3671,0.3671,0.844563,0.189783
2004,-22.5,-27.5,600,timeout,0.3669,0.3669,2.246796,0.195534
2005,10.8,13.8,104,caught,0.3667,0.3667,0.723732,0.235395
2006,-11.2,11.8,144,caught,0.3665,0.3665,0.819134,0.19263
2007,-3.15,9.85,183,caught,0.3663,0.3663,1.149543,0.182349
2008,-6.4,16.6,48,caught,0.3661,0.3661,0.698962,0.18551
2009,4.95,-2.05,421,timeout,0.366,0.366,0.607552,0.189216
2010,-3.5,-26.5,600,timeout,0.3658,0.3658,2.023574,1.190963
2011,-9.2,8.8,204,caught,0.3656,0.3656,5.933668,0.194267
2012,-23.0,-22.0,600,timeout,0.3654,0.3654,1.059934,0.240814
2013,-3.85,14.15,97,caught,0.3652,0.3652,1.632564,0.183246
2014,-4.7,13.3,114,caught,0.365,0.365,0.606666,1.025467
2015,-14.25,-1.25,405,timeout,0.3649,0.3649,0.595567,0.18388
2016,-8.35,4.65,287,timeout,0.3647,0.3647,0.63306,0.88081
2017,-10.95,7.05,239,caught,0.3645,0.3645,1.108207,1.698401
2018,-6.05,11.95,141,caught,0.3643,0.3643,0.488678,0.183845
2019,-12.0,-23.0,600,timeout,0.3641,0.3641,0.768843,0.18526
2020,-16.0,7.0,240,caught,0.3639,0.3639,0.753492,0.194069
2021,-7.0,-23.0,600,timeout,0.3638,0.3638,0.99563,0.17619
2022,-7.75,0.25,375,timeout,0.3636,0.3636,1.355753,0.249795
2023,-15.0,-7.0,520,timeout,0.3634,0.3634,0.801555,0.147215
2024,-12.7,15.3,74,caught,0.3632,0.3632,0.784571,0.179197
2025,-13.8,4.2,296,timeout,0.363,0.363,0.652362,0.230097
2026,-5.85,12.15,137,caught,0.3629,0.3629,0.667159,0.761938
2027,-5.65,12.35,133,caught,0.3627,0.3627,1.054069,0.216947
2028,10.5,-25.5,600,cleared,0.3625,0.3625,7.461363,0.162944
2029,-4.55,13.45,111,caught,0.3623,0.3623,0.704386,0.156602
2030,-18.5,-26.5,600,timeout,0.3621,0.3621,2.717895,0.198259
2031,-25.0,-30.0,600,timeout,0.3619,0.3619,0.57105,0.189293
2032,-4.8,13.2,116,caught,0.3618,0.3618,7.498666,0.201775
2033,-17.5,-22.5,600,timeout,0.3616,0.3616,1.642166,0.195114
2034,-27.5,-27.5,600,timeout,0.3614,0.3614,0.701168,0.216599
2035,-3.35,14.65,87,caught,0.3612,0.3612,1.132825,0.157058
2036,-15.5,-24.5,600,timeout,0.361,0.361,0.482397,0.165641
2037,8.25,6.25,255,caught,0.3609,0.3609,4.073977,0.170479
2038,-9.8,8.2,216,caught,0.3607,0.3607,1.089129,0.175128
2039,-13.5,-26.5,600,timeout,0.3605,0.3605,0.644327,0.192387
2040,-9.0,-26.0,600,timeout,0.3603,0.3603,0.464938,0.175836
2041,-15.9,7.1,238,caught,0.3601,0.3601,2.617263,0.173973
2042,-9.0,-26.0,600,timeout,0.36,0.36,4.356509,0.899935
2043,-24.0,4.0,300,timeout,0.3598,0.3598,0.934334,0.16974
2044,-2.0,11.0,160,caught,0.3596,0.3596,0.638763,0.201041
2045,12.5,10.5,170,caught,0.3594,0.3594,0.663219,0.192049
2046,8.0,-28.0,600,timeout,0.3592,0.3592,0.603699,0.272258
2047,-18.7,-0.7,394,timeout,0.3591,0.3591,4.571802,0.196054
2048,3.9,11.9,142,caught,0.3589,0.3589,0.477664,0.162649
2049,1.5,-26.5,600,timeout,0.3587,0.3587,0.899147,1.08238
2050,-4.15,13.85,103,caught,0.3585,0.3585,0.735378,0.151926
2051,-19.55,8.45,211,caught,0.3583,0.3583,0.403391,0.175589
2052,-9.25,3.75,305,timeout,0.3582,0.3582,1.175471,0.194858
2053,6.85,14.85,83,caught,0.358,0.358,0.650308,0.223511
2054,-6.9,1.1,358,timeout,0.3578,0.3578,0.527368,0.152204
2055,-4.95,8.05,219,caught,0.3576,0.3576,0.5928,0.173983
2056,-10.2,7.8,224,caught,0.3575,0.3575,0.544015,0.239611
2057,-3.1,14.9,82,caught,0.3573,0.3573,1.130428,0.17358
2058,-4.5,3.5,310,timeout,0.3571,0.3571,0.7927,0.192437
2059,-2.45,15.55,69,caught,0.3569,0.3569,0.634768,0.186452
2060,3.0,11.0,160,caught,0.3567,0.3567,0.941842,0.168309
2061,-2.35,15.65,67,caught,0.3566,0.3566,0.801588,0.168663
2062,-16.2,11.8,144,caught,0.3564,0.3564,0.859198,0.184612
2063,0.85,13.85,103,caught,0.3562,0.3562,1.186389,0.17157
2064,-6.85,16.15,57,caught,0.356,0.356,0.779865,0.172293
2065,-22.05,10.95,161,caught,0.3558,0.3558,0.859848,0.153566
2066,-16.4,-3.4,448,timeout,0.3557,0.3557,0.734307,0.183111
2067,-8.5,14.5,90,caught,0.3555,0.3555,1.480835,0.161224
2068,-10.5,-24.5,600,timeout,0.3553,0.3553,0.652888,0.194693
2069,-0.2,17.8,24,caught,0.3551,0.3551,0.941439,0.205373
2070,-18.1,14.9,82,caught,0.355,0.355,0.803937,0.200129
2071,-7.4,5.6,268,caught,0.3548,0.3548,0.584839,0.243113
2072,8.3,6.3,254,caught,0.3546,0.3546,0.507121,0.214029
2073,-17.1,10.9,162,caught,0.3544,0.3544,0.95874,0.248335
2074,-7.0,-28.0,600,timeout,0.3542,0.3542,18.366627,0.185274
2075,-14.75,13.25,115,caught,0.3541,0.3541,1.313547,0.148314
2076,-4.5,13.5,110,caught,0.3539,0.3539,0.61683,0.270759
2077,-0.05,12.95,121,caught,0.3537,0.3537,1.312611,0.176231
2078,-18.6,9.4,192,caught,0.3535,0.3535,1.184865,0.251254
2079,-9.9,13.1,118,caught,0.3534,0.3534,0.412202,0.174092
2080,-3.0,-22.0,600,timeout,0.3532,0.3532,0.687871,0.193483
2081,4.7,12.7,126,caught,0.353,0.353,0.584657,0.195021
2082,2.6,15.6,68,caught,0.3528,0.3528,0.62803,0.205573
2083,-2.65,5.35,273,caught,0.3527,0.3527,1.895901,0.168866
2084,-5.8,17.2,36,caught,0.3525,0.3525,4.878533,0.206057
2085,-14.35,13.65,107,caught,0.3523,0.3523,0.516046,0.974428
2086,-3.3,9.7,186,caught,0.3521,0.3521,0.607426,0.916908
2087,-24.5,-25.5,600,timeout,0.352,0.352,0.968359,0.187198
2088,-25.0,-25.0,600,timeout,0.3518,0.3518,0.607377,0.176401
2089,-13.0,5.0,280,caught,0.3516,0.3516,1.284035,0.263067
2090,-16.0,7.0,240,caught,0.3514,0.3514,1.035715,0.219526
2091,-10.5,-24.5,600,timeout,0.3512,0.3512,0.778304,0.213594
2092,6.65,14.65,87,caught,0.3511,0.3511,0.622156,0.164012
2093,-21.5,-23.5,600,timeout,0.3509,0.3509,0.635138,0.260324
2094,-10.5,-24.5,600,timeout,0.3507,0.3507,0.649762,0.14535
2095,-12.5,15.5,70,caught,0.3505,0.3505,8.567895,0.174887
2096,-15.8,12.2,136,caught,0.3504,0.3504,11.049763,0.208516
2097,-16.65,-3.65,453,timeout,0.3502,0.3502,3.145906,0.91743
2098,-25.15,-2.15,423,timeout,0.35,0.35,0.579145,0.188714
2099,-6.65,6.35,253,caught,0.3498,0.3498,0.565062,0.221969
2100,-32.15,-4.15,463,timeout,0.3497,0.3497,1.081573,0.136014
2101,-18.85,-10.85,597,timeout,0.3495,0.3495,0.674669,1.106662
2102,-13.0,-22.0,600,timeout,0.3493,0.3493,0.816448,0.173824
2103,-30.0,-25.0,600,timeout,0.3491,0.3491,3.37836,0.186587
2104,-7.3,15.7,66,caught,0.349,0.349,0.535213,0.177656
2105,-14.5,8.5,210,caught,0.3488,0.3488,0.60972,0.186876
2106,-3.8,14.2,96,caught,0.3486,0.3486,1.717969,0.202836
2107,-13.8,-0.8,396,timeout,0.3484,0.3484,1.156961,0.191199
2108,-12.8,15.2,76,caught,0.3483,0.3483,0.505992,0.146946
2109,-27.0,-28.0,600,timeout,0.3481,0.3481,6.660307,0.240109
2110,-7.0,-23.0,600,timeout,0.3479,0.3479,0.441451,0.157222
2111,-16.5,-23.5,600,timeout,0.3478,0.3478,1.430402,0.168357
2112,-26.45,-3.45,449,timeout,0.3476,0.3476,0.553591,0.178587
2113,-14.5,13.5,110,caught,0.3474,0.3474,1.276033,0.161328
2114,-12.5,-27.5,600,timeout,0.3472,0.3472,2.551488,0.207976
2115,0.35,13.35,113,caught,0.3471,0.3471,0.62614,0.149272
2116,-13.9,4.1,298,timeout,0.3469,0.3469,0.737416,0.286238
2117,-11.5,-23.5,600,timeout,0.3467,0.3467,4.700774,0.832004
2118,-31.0,-24.0,600,timeout,0.3465,0.3465,0.850282,0.192528
2119,-14.5,-25.5,600,timeout,0.3464,0.3464,2.054919,0.18148
2120,-5.9,17.1,38,caught,0.3462,0.3462,0.817392,0.841169
2121,-30.65,-2.65,433,timeout,0.346,0.346,0.553792,0.185423
2122,-6.3,-8.3,546,timeout,0.3458,0.3458,0.708055,0.942835
2123,-27.0,-23.0,600,timeout,0.3457,0.3457,1.367031,0.192778
