episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
2947,15.0,-25.0,600,cleared,0.2289,0.2289,1.124258,5.173452
2948,10.0,-25.0,600,timeout,0.2288,0.2288,6.027043,3.061639
2949,-10.55,62.45,431,caught,0.2287,0.2287,7.234801,0.803298
2950,-0.5,-24.5,600,timeout,0.2286,0.2286,24.100021,22.527409
2951,5.0,-25.0,600,timeout,0.2285,0.2285,1.887926,16.559404
2952,16.7,79.7,86,caught,0.2284,0.2284,0.944076,0.638951
2953,-0.5,-24.5,600,timeout,0.2282,0.2282,0.631131,19.518398
2954,-13.0,-27.0,600,timeout,0.2281,0.2281,1.074348,0.566742
2955,9.5,-24.5,600,timeout,0.228,0.228,1.805253,29.84099
2956,1.5,-26.5,600,timeout,0.2279,0.2279,1.462383,0.828248
2957,-13.0,-27.0,600,timeout,0.2278,0.2278,0.729789,0.395644
2958,-2.15,75.85,163,caught,0.2277,0.2277,1.376063,0.829594
2959,9.85,62.85,423,caught,0.2276,0.2276,8.32357,20.576565
2960,-6.0,-24.0,600,timeout,0.2274,0.2274,0.691023,1.523933
2961,-23.5,-26.5,600,timeout,0.2273,0.2273,0.882944,4.256104
2962,-16.25,56.75,545,caught,0.2272,0.2272,0.691442,4.922081
2963,9.0,-24.0,600,timeout,0.2271,0.2271,0.727013,0.26227
2964,16.5,-26.5,600,cleared,0.227,0.227,0.624011,1.696726
2965,17.0,-27.0,600,cleared,0.2269,0.2269,1.005881,0.401872
2966,-28.35,64.65,387,caught,0.2268,0.2268,0.670774,2.277213
2967,-0.9,77.1,138,caught,0.2266,0.2266,0.820316,2.590517
2968,7.5,-27.5,600,timeout,0.2265,0.2265,0.880307,3.627881
2969,-7.0,-28.0,600,timeout,0.2264,0.2264,1.113192,6.510517
2970,26.8,69.8,284,caught,0.2263,0.2263,1.669811,7.219434
2971,5.0,-25.0,600,timeout,0.2262,0.2262,1.212408,23.38258
2972,9.0,-24.0,600,timeout,0.2261,0.2261,0.773798,44.146133
2973,17.5,-22.5,600,cleared,0.226,0.226,2.363119,5.861397
2974,9.65,77.65,127,caught,0.2259,0.2259,4.486429,9.084506
2975,17.2,75.2,176,caught,0.2257,0.2257,1.249419,5.758698
2976,6.5,74.5,190,caught,0.2256,0.2256,1.993932,0.928237
2977,-4.5,-25.5,600,timeout,0.2255,0.2255,0.584049,1.351898
2978,28.5,-23.5,600,cleared,0.2254,0.2254,0.488393,0.674706
2979,-0.0,-25.0,600,timeout,0.2253,0.2253,0.940768,2.528657
2980,-7.95,80.05,79,caught,0.2252,0.2252,0.78016,0.511307
2981,-3.5,-26.5,600,timeout,0.2251,0.2251,1.173702,3.116849
2982,8.6,61.6,448,caught,0.225,0.225,4.079382,0.503729
2983,-11.0,-24.0,600,timeout,0.2248,0.2248,1.007061,9.016401
2984,11.0,54.0,600,caught,0.2247,0.2247,1.119549,5.767505
2985,17.25,75.25,175,caught,0.2246,0.2246,0.969147,0.679425
2986,25.5,-25.5,600,cleared,0.2245,0.2245,1.61034,1.126919
2987,0.35,58.35,513,caught,0.2244,0.2244,2.09108,0.273599
2988,3.7,76.7,146,caught,0.2243,0.2243,1.094225,3.162476
2989,-8.15,79.85,83,caught,0.2242,0.2242,1.909789,0.829295
2990,5.85,68.85,303,caught,0.2241,0.2241,2.361986,0.768603
2991,-3.0,-27.0,600,timeout,0.2239,0.2239,0.704038,0.822852
2992,-8.15,79.85,83,caught,0.2238,0.2238,0.799735,1.192946
2993,-0.25,72.75,225,caught,0.2237,0.2237,3.712297,2.962331
2994,-17.85,80.15,77,caught,0.2236,0.2236,2.011393,0.385289
2995,5.5,-25.5,600,timeout,0.2235,0.2235,1.080448,1.110903
2996,23.0,-23.0,600,cleared,0.2234,0.2234,1.07483,20.589334
2997,17.5,-27.5,600,cleared,0.2233,0.2233,0.901653,2.102836
2998,-15.8,77.2,136,caught,0.2232,0.2232,0.700709,27.105289
2999,19.0,-24.0,600,cleared,0.223,0.223,0.70933,1.347769
3000,31.5,-26.5,600,cleared,0.2229,0.2229,0.868151,0.923933
3001,4.5,-24.5,600,timeout,0.2228,0.2228,0.787331,1.492724
3002,16.5,-26.5,600,cleared,0.2227,0.2227,0.855107,19.889662
3003,-25.05,67.95,321,caught,0.2226,0.2226,1.055029,0.717633
3004,-17.15,80.85,63,caught,0.2225,0.2225,1.351986,3.939778
3005,4.5,-24.5,600,timeout,0.2224,0.2224,0.722034,4.11786
3006,6.0,-26.0,600,timeout,0.2223,0.2223,1.159044,5.609512
3007,-0.55,72.45,231,caught,0.2222,0.2222,7.777409,0.701399
3008,-11.7,61.3,454,caught,0.222,0.222,1.370991,2.486152
3009,-4.95,73.05,219,caught,0.2219,0.2219,1.236239,21.344635
3010,-7.0,-23.0,600,timeout,0.2218,0.2218,1.110324,25.958715
3011,-15.95,67.05,339,caught,0.2217,0.2217,3.562033,7.960158
3012,5.0,-25.0,600,timeout,0.2216,0.2216,11.116859,2.448971
3013,2.8,75.8,164,caught,0.2215,0.2215,0.930221,7.368142
3014,-7.1,55.9,562,caught,0.2214,0.2214,0.82465,0.795236
3015,-4.0,-26.0,600,timeout,0.2213,0.2213,1.302311,0.592098
3016,-12.5,-22.5,600,timeout,0.2212,0.2212,3.996835,4.412696
3017,-1.4,61.6,448,caught,0.221,0.221,0.778961,0.446306
3018,-6.55,81.45,51,caught,0.2209,0.2209,0.674884,1.539719
3019,-11.0,-24.0,600,timeout,0.2208,0.2208,0.958747,2.385967
3020,-5.95,62.05,439,caught,0.2207,0.2207,1.372208,3.893646
3021,-9.0,-26.0,600,timeout,0.2206,0.2206,3.862784,1.098782
3022,2.0,-27.0,600,timeout,0.2205,0.2205,1.182218,3.737654
3023,-21.0,-24.0,600,timeout,0.2204,0.2204,1.057355,1.557061
3024,1.0,-26.0,600,timeout,0.2203,0.2203,1.467863,0.823078
3025,-9.0,-26.0,600,timeout,0.2202,0.2202,2.266312,0.521089
3026,-5.5,-24.5,600,timeout,0.2201,0.2201,1.658338,18.085514
3027,-7.0,-23.0,600,timeout,0.2199,0.2199,0.816781,8.026
3028,10.5,-25.5,600,cleared,0.2198,0.2198,0.829104,2.249228
3029,3.3,81.3,54,caught,0.2197,0.2197,0.524197,20.120241
3030,-21.95,81.05,59,caught,0.2196,0.2196,1.034717,1.739886
3031,-1.0,-24.0,600,timeout,0.2195,0.2195,0.971488,1.101449
3032,12.5,-22.5,600,cleared,0.2194,0.2194,0.881933,0.635778
3033,-10.0,-25.0,600,timeout,0.2193,0.2193,8.419873,14.651516
3034,6.7,79.7,86,caught,0.2192,0.2192,0.578629,1.611225
3035,5.95,78.95,101,caught,0.2191,0.2191,1.012631,1.132223
3036,-18.9,74.1,198,caught,0.219,0.219,13.316334,2.360652
3037,16.5,-26.5,600,cleared,0.2188,0.2188,0.769482,1.5076
3038,-17.9,80.1,78,caught,0.2187,0.2187,0.977099,0.74386
3039,8.0,-23.0,600,timeout,0.2186,0.2186,4.039162,0.700248
3040,25.0,-25.0,600,cleared,0.2185,0.2185,5.546284,0.585726
3041,-12.0,-23.0,600,timeout,0.2184,0.2184,0.897928,0.150008
3042,8.5,-23.5,600,timeout,0.2183,0.2183,1.244938,0.965858
3043,17.5,-22.5,600,cleared,0.2182,0.2182,0.955986,0.445936
3044,-6.25,71.75,245,caught,0.2181,0.2181,1.71132,21.616217
3045,-11.35,81.65,47,caught,0.218,0.218,0.550257,0.242273
3046,-22.5,-22.5,600,timeout,0.2179,0.2179,1.257565,0.900418
3047,26.0,-26.0,600,cleared,0.2178,0.2178,0.890162,0.209181
3048,-9.35,78.65,107,caught,0.2176,0.2176,1.140258,1.802891
3049,-1.0,-24.0,600,timeout,0.2175,0.2175,0.647682,0.918289
3050,-1.0,-24.0,600,timeout,0.2174,0.2174,1.239402,1.148815
3051,-12.95,80.05,79,caught,0.2173,0.2173,0.899101,0.975177
3052,-0.5,-24.5,600,timeout,0.2172,0.2172,1.880367,0.785672
3053,-17.0,-23.0,600,timeout,0.2171,0.2171,0.571505,21.325848
3054,-19.05,58.95,501,caught,0.217,0.217,0.946897,0.271325
3055,-5.0,-25.0,600,timeout,0.2169,0.2169,0.881122,0.896954
3056,-5.0,-25.0,600,timeout,0.2168,0.2168,1.008925,2.09652
3057,12.0,-22.0,600,cleared,0.2167,0.2167,0.816483,1.383177
3058,-0.0,-25.0,600,timeout,0.2166,0.2166,0.733974,0.706895
3059,-16.3,81.7,46,caught,0.2165,0.2165,0.660009,3.511649
3060,31.0,-26.0,600,cleared,0.2163,0.2163,0.7387,0.308549
3061,-32.1,55.9,562,caught,0.2162,0.2162,19.576603,0.510047
3062,22.5,-22.5,600,cleared,0.2161,0.2161,0.557515,0.960347
3063,-7.0,-23.0,600,timeout,0.216,0.216,0.69253,0.310305
3064,-13.5,-26.5,600,timeout,0.2159,0.2159,1.889253,0.736336
3065,-1.0,-24.0,600,timeout,0.2158,0.2158,0.882977,17.910076
3066,-43.15,54.85,583,caught,0.2157,0.2157,0.684681,3.612207
3067,0.1,58.1,518,caught,0.2156,0.2156,3.990343,0.753105
3068,1.5,64.5,390,caught,0.2155,0.2155,0.727322,1.492411
3069,-48.55,54.45,591,caught,0.2154,0.2154,5.343496,3.243654
3070,2.2,70.2,276,caught,0.2153,0.2153,1.297744,0.468746
3071,0.5,-25.5,600,timeout,0.2152,0.2152,1.000135,6.322449
3072,-4.0,-26.0,600,timeout,0.2151,0.2151,0.924606,2.186461
3073,11.0,-26.0,600,cleared,0.2149,0.2149,0.956237,1.266868
3074,1.5,-26.5,600,timeout,0.2148,0.2148,1.125319,1.086589
3075,-1.25,76.75,145,caught,0.2147,0.2147,0.801053,24.634705
3076,3.95,71.95,241,caught,0.2146,0.2146,2.040466,0.227376
3077,18.0,-28.0,600,cleared,0.2145,0.2145,0.91762,1.472648
3078,3.5,-23.5,600,timeout,0.2144,0.2144,0.589435,2.316652
3079,-1.0,-24.0,600,timeout,0.2143,0.2143,1.503051,17.160072
3080,1.0,69.0,300,caught,0.2142,0.2142,0.979959,1.223847
3081,19.0,-24.0,600,cleared,0.2141,0.2141,0.648717,19.843603
3082,3.0,-23.0,600,timeout,0.214,0.214,1.625345,0.803626
3083,-15.45,82.55,29,caught,0.2139,0.2139,15.13449,0.797013
3084,-3.5,-26.5,600,timeout,0.2138,0.2138,16.982224,0.422428
3085,-18.0,-27.0,600,timeout,0.2137,0.2137,2.645327,0.661534
3086,-20.85,77.15,137,caught,0.2135,0.2135,1.183359,0.395314
3087,18.45,76.45,151,caught,0.2134,0.2134,0.495159,2.494689
3088,14.5,-24.5,600,cleared,0.2133,0.2133,1.035052,31.051414
3089,-5.75,82.25,35,caught,0.2132,0.2132,1.238055,0.380726
3090,-19.3,78.7,106,caught,0.2131,0.2131,0.984319,0.362332
3091,5.5,-25.5,600,timeout,0.213,0.213,0.744176,0.896709
3092,-15.5,-24.5,600,timeout,0.2129,0.2129,3.28314,17.472301
3093,-17.7,80.3,74,caught,0.2128,0.2128,1.445923,1.403172
3094,16.5,-26.5,600,cleared,0.2127,0.2127,0.468451,0.331692
3095,10.35,78.35,113,caught,0.2126,0.2126,0.830197,0.516964
3096,11.0,-26.0,600,cleared,0.2125,0.2125,1.140813,1.068045
3097,-9.5,-25.5,600,timeout,0.2124,0.2124,9.362173,4.370649
3098,7.0,-27.0,600,timeout,0.2123,0.2123,1.09947,0.292017
3099,-21.25,76.75,145,caught,0.2122,0.2122,0.850818,0.856064
3100,17.9,75.9,162,caught,0.2121,0.2121,0.696868,0.226232
3101,1.1,74.1,198,caught,0.212,0.212,1.282517,0.89852
3102,-11.5,71.5,250,caught,0.2118,0.2118,0.675771,0.558162
3103,-25.05,77.95,121,caught,0.2117,0.2117,1.01044,0.204728
3104,-0.5,-24.5,600,timeout,0.2116,0.2116,0.673555,0.509515
3105,21.0,-26.0,600,cleared,0.2115,0.2115,1.932807,3.566451
3106,-12.0,-23.0,600,timeout,0.2114,0.2114,0.610445,0.744246
3107,-2.5,-22.5,600,timeout,0.2113,0.2113,11.306424,0.641356
3108,9.5,-24.5,600,timeout,0.2112,0.2112,0.630401,4.810364
3109,-14.0,74.0,200,caught,0.2111,0.2111,1.673067,2.255762
3110,-2.0,-23.0,600,timeout,0.211,0.211,0.677266,1.213328
3111,34.5,-24.5,600,cleared,0.2109,0.2109,1.470958,0.560251
3112,13.0,-28.0,600,cleared,0.2108,0.2108,0.906514,0.227543
3113,-16.75,76.25,155,caught,0.2107,0.2107,0.796507,0.442995
3114,10.0,-25.0,600,timeout,0.2106,0.2106,1.148772,3.116949
3115,2.45,75.45,171,caught,0.2105,0.2105,0.75356,1.462356
3116,17.5,-22.5,600,cleared,0.2104,0.2104,0.647703,6.956965
3117,29.5,-24.5,600,cleared,0.2103,0.2103,0.86521,0.675531
3118,10.0,-25.0,600,timeout,0.2102,0.2102,0.613917,0.374623
3119,-25.3,67.7,326,caught,0.2101,0.2101,7.485731,24.305449
3120,-1.5,-23.5,600,timeout,0.2099,0.2099,13.153651,3.273882
3121,-0.0,-25.0,600,timeout,0.2098,0.2098,1.651739,0.252134
3122,-21.2,81.8,44,caught,0.2097,0.2097,0.398302,0.425636
3123,-8.5,-26.5,600,timeout,0.2096,0.2096,0.746329,0.448875
3124,-8.5,-26.5,600,timeout,0.2095,0.2095,1.016473,4.071548
3125,4.5,-24.5,600,timeout,0.2094,0.2094,27.979044,4.953813
3126,10.0,-25.0,600,timeout,0.2093,0.2093,7.859906,1.153123
3127,-3.0,-27.0,600,timeout,0.2092,0.2092,0.88115,5.760896
3128,0.5,-25.5,600,timeout,0.2091,0.2091,0.500443,0.558337
3129,-9.0,-26.0,600,timeout,0.209,0.209,1.851918,1.681389
3130,8.0,-23.0,600,timeout,0.2089,0.2089,0.621907,0.40729
3131,-11.2,56.8,544,caught,0.2088,0.2088,0.547911,0.526963
3132,-18.2,69.8,284,caught,0.2087,0.2087,0.71901,0.71481
3133,-21.5,81.5,50,caught,0.2086,0.2086,1.043523,3.251653
3134,17.9,80.9,62,caught,0.2085,0.2085,5.613188,0.97656
3135,16.0,-26.0,600,cleared,0.2084,0.2084,0.821017,0.332736
3136,11.0,-26.0,600,cleared,0.2083,0.2083,0.639962,0.315762
3137,-10.0,83.0,20,caught,0.2082,0.2082,1.195879,0.553318
3138,6.7,79.7,86,caught,0.2081,0.2081,1.083534,1.723338
3139,13.5,-23.5,600,cleared,0.208,0.208,0.771597,2.065076
3140,-15.0,83.0,20,caught,0.2079,0.2079,0.914804,0.530685
3141,10.5,-25.5,600,cleared,0.2078,0.2078,0.473093,0.632574
3142,11.5,-26.5,600,cleared,0.2077,0.2077,0.873851,0.393258
3143,-30.75,82.25,35,caught,0.2075,0.2075,0.915931,32.430073
3144,-10.55,82.45,31,caught,0.2074,0.2074,0.968156,34.082672
3145,-16.5,-23.5,600,timeout,0.2073,0.2073,0.737997,7.008604
3146,15.5,-25.5,600,cleared,0.2072,0.2072,0.650327,30.912863
3147,2.0,-27.0,600,timeout,0.2071,0.2071,0.629949,19.640675
3148,2.0,-27.0,600,timeout,0.207,0.207,3.471509,1.292775
3149,-3.9,74.1,198,caught,0.2069,0.2069,0.673238,1.724001
3150,8.5,-23.5,600,timeout,0.2068,0.2068,1.555215,0.416925
3151,-11.2,61.8,444,caught,0.2067,0.2067,1.384501,58.59235
3152,1.0,-26.0,600,timeout,0.2066,0.2066,0.785576,0.699746
3153,1.0,-26.0,600,timeout,0.2065,0.2065,0.503406,2.168592
3154,10.0,-25.0,600,timeout,0.2064,0.2064,1.33438,0.391791
3155,5.5,-25.5,600,timeout,0.2063,0.2063,0.626198,0.263463
3156,5.0,-25.0,600,timeout,0.2062,0.2062,0.667736,0.91273
3157,4.9,62.9,422,caught,0.2061,0.2061,23.668671,18.350578
3158,8.5,-23.5,600,timeout,0.206,0.206,0.845617,0.35626
3159,2.4,60.4,472,caught,0.2059,0.2059,3.370398,29.427437
3160,-11.5,-23.5,600,timeout,0.2058,0.2058,0.98245,0.521249
3161,8.0,-23.0,600,timeout,0.2057,0.2057,21.939802,0.280089
3162,-13.55,64.45,391,caught,0.2056,0.2056,1.153849,0.23474
3163,7.5,-22.5,600,timeout,0.2055,0.2055,1.077975,0.324683
3164,10.25,73.25,215,caught,0.2054,0.2054,1.275076,1.261929
3165,2.0,-27.0,600,timeout,0.2053,0.2053,4.891469,0.688278
3166,-5.8,77.2,136,caught,0.2052,0.2052,0.865904,0.551324
3167,25.5,-25.5,600,cleared,0.2051,0.2051,0.880979,0.432346
3168,-7.65,75.35,173,caught,0.205,0.205,0.503634,0.396311
3169,15.0,-25.0,600,cleared,0.2049,0.2049,6.148592,29.811874
3170,11.0,-26.0,600,cleared,0.2048,0.2048,1.114102,0.35612
3171,-24.5,-25.5,600,timeout,0.2047,0.2047,12.48306,12.008823
3172,6.5,-26.5,600,timeout,0.2046,0.2046,0.547935,22.250994
3173,-1.0,-24.0,600,timeout,0.2045,0.2045,0.753767,0.224795
3174,-6.4,66.6,348,caught,0.2044,0.2044,1.983842,2.096257
3175,-4.0,-26.0,600,timeout,0.2043,0.2043,0.684797,2.304027
3176,-12.0,-28.0,600,timeout,0.2042,0.2042,1.024546,26.735037
3177,-18.0,-27.0,600,timeout,0.204,0.204,0.610382,3.132752
3178,4.5,-24.5,600,timeout,0.2039,0.2039,5.174519,1.40024
3179,-24.05,68.95,301,caught,0.2038,0.2038,1.116679,3.898417
3180,16.0,74.0,200,caught,0.2037,0.2037,1.379075,33.046169
3181,-2.25,60.75,465,caught,0.2036,0.2036,0.745407,1.125646
3182,23.0,-28.0,600,cleared,0.2035,0.2035,0.731809,1.577457
3183,9.5,-24.5,600,timeout,0.2034,0.2034,0.517573,31.116806
3184,-11.5,-23.5,600,timeout,0.2033,0.2033,7.633983,0.406694
3185,8.0,-23.0,600,timeout,0.2032,0.2032,1.164452,1.691789
3186,16.0,-26.0,600,cleared,0.2031,0.2031,1.031767,1.898769
3187,-0.0,-25.0,600,timeout,0.203,0.203,0.776382,0.810507
3188,-5.5,-24.5,600,timeout,0.2029,0.2029,0.805421,35.828423
3189,0.5,-25.5,600,timeout,0.2028,0.2028,0.411115,0.762959
3190,-8.0,-22.0,600,timeout,0.2027,0.2027,0.651346,0.638835
3191,-1.6,71.4,252,caught,0.2026,0.2026,7.20242,0.627419
3192,9.0,-24.0,600,timeout,0.2025,0.2025,0.880191,0.234925
3193,29.0,-24.0,600,cleared,0.2024,0.2024,6.416978,0.286468
3194,-22.0,-23.0,600,timeout,0.2023,0.2023,0.852528,30.477308
3195,6.2,69.2,296,caught,0.2022,0.2022,1.390528,1.32484
3196,-7.85,80.15,77,caught,0.2021,0.2021,0.916626,0.3927
3197,23.95,76.95,141,caught,0.202,0.202,0.634005,5.570648
3198,5.5,-25.5,600,timeout,0.2019,0.2019,0.482334,0.659605
3199,-5.0,-25.0,600,timeout,0.2018,0.2018,0.54104,1.730088
3200,0.4,68.4,312,caught,0.2017,0.2017,0.769675,5.64334
3201,-4.8,73.2,216,caught,0.2016,0.2016,1.90903,0.417057
3202,23.5,-23.5,600,cleared,0.2015,0.2015,0.751978,0.551708
3203,3.5,-28.5,600,timeout,0.2014,0.2014,0.930157,1.537539
3204,17.0,-27.0,600,cleared,0.2013,0.2013,0.323309,0.239077
3205,4.4,77.4,132,caught,0.2012,0.2012,14.635774,0.213397
3206,-20.9,72.1,238,caught,0.2011,0.2011,0.583128,19.185514
3207,5.5,-25.5,600,timeout,0.201,0.201,1.037423,0.640855
3208,23.0,-28.0,600,cleared,0.2009,0.2009,0.612249,0.273872
3209,2.05,55.05,579,caught,0.2008,0.2008,0.756829,0.705878
3210,-15.0,-25.0,600,timeout,0.2007,0.2007,1.056661,0.250948
3211,10.5,-25.5,600,cleared,0.2006,0.2006,1.6743,0.593202
3212,9.5,-24.5,600,timeout,0.2005,0.2005,0.670739,0.264313
3213,6.05,74.05,199,caught,0.2004,0.2004,0.599569,0.309084
3214,-3.3,64.7,386,caught,0.2003,0.2003,1.05836,0.283699
3215,-3.5,-26.5,600,timeout,0.2002,0.2002,0.989087,0.583062
3216,-30.65,67.35,333,caught,0.2001,0.2001,0.924827,1.074669
3217,-6.15,81.85,43,caught,0.2,0.2,0.543163,0.259279
3218,13.5,-23.5,600,cleared,0.1999,0.1999,0.377632,30.526571
3219,12.5,-27.5,600,cleared,0.1998,0.1998,0.592434,0.378012
3220,-0.0,-25.0,600,timeout,0.1997,0.1997,3.062293,0.423794
3221,11.0,-26.0,600,cleared,0.1996,0.1996,0.517948,0.866121
3222,12.5,-27.5,600,cleared,0.1995,0.1995,0.424567,0.451412
3223,11.0,-26.0,600,cleared,0.1994,0.1994,0.660234,3.895434
3224,-7.95,55.05,579,caught,0.1993,0.1993,0.977657,1.499952
3225,4.8,72.8,224,caught,0.1992,0.1992,0.400813,55.468033
3226,-11.3,66.7,346,caught,0.1991,0.1991,0.579335,0.320284
3227,12.5,-22.5,600,cleared,0.199,0.199,1.780848,1.375088
3228,21.5,-26.5,600,cleared,0.1989,0.1989,0.893562,0.572777
3229,2.0,-22.0,600,timeout,0.1988,0.1988,1.242799,0.327923
3230,13.25,76.25,155,caught,0.1987,0.1987,0.881756,31.758577
3231,3.0,-28.0,600,timeout,0.1986,0.1986,6.916712,58.203568
3232,12.5,-22.5,600,cleared,0.1985,0.1985,8.393116,1.680244
3233,-6.45,81.55,49,caught,0.1984,0.1984,0.723088,0.389899
3234,-3.5,-26.5,600,timeout,0.1983,0.1983,2.570244,6.69578
3235,3.5,-23.5,600,timeout,0.1982,0.1982,0.684953,0.261562
3236,12.95,70.95,261,caught,0.1981,0.1981,0.859726,0.253681
3237,2.0,-27.0,600,timeout,0.198,0.198,1.102635,0.318487
3238,-6.5,-23.5,600,timeout,0.1979,0.1979,2.925117,56.395096
3239,0.5,-25.5,600,timeout,0.1978,0.1978,0.75329,21.731859
3240,12.85,65.85,363,caught,0.1977,0.1977,0.350894,1.563382
3241,17.5,-27.5,600,cleared,0.1976,0.1976,1.034706,0.447833
3242,18.5,-28.5,600,cleared,0.1975,0.1975,0.912838,0.194254
3243,-3.5,-26.5,600,timeout,0.1974,0.1974,0.625987,0.208636
3244,-11.05,81.95,41,caught,0.1973,0.1973,1.76346,0.416801
3245,-17.4,60.6,468,caught,0.1972,0.1972,2.443925,28.680548
3246,20.0,-25.0,600,cleared,0.1971,0.1971,0.674045,0.181955
3247,-1.6,81.4,52,caught,0.197,0.197,6.228045,0.234195
3248,-5.1,77.9,122,caught,0.1969,0.1969,0.729488,0.602654
3249,10.05,78.05,119,caught,0.1968,0.1968,0.464389,0.438273
3250,15.0,-25.0,600,cleared,0.1967,0.1967,0.835368,0.319983
3251,-0.0,-25.0,600,timeout,0.1966,0.1966,10.073973,0.310631
3252,-10.5,-24.5,600,timeout,0.1965,0.1965,5.664353,1.232805
3253,11.5,-26.5,600,cleared,0.1964,0.1964,0.545895,2.324227
3254,20.5,-25.5,600,cleared,0.1963,0.1963,0.431347,0.202926
3255,13.0,-23.0,600,cleared,0.1962,0.1962,2.553023,28.928135
3256,17.0,-27.0,600,cleared,0.1961,0.1961,0.634157,0.399573
3257,15.0,-25.0,600,cleared,0.196,0.196,16.877296,1.376342
3258,0.15,68.15,317,caught,0.1959,0.1959,0.33099,0.338888
3259,-17.5,-22.5,600,timeout,0.1958,0.1958,0.767275,0.501066
3260,5.5,-25.5,600,timeout,0.1958,0.1958,0.689995,0.60894
3261,-13.75,69.25,295,caught,0.1957,0.1957,0.563355,0.326682
3262,17.0,-22.0,600,cleared,0.1956,0.1956,13.022001,1.491902
3263,12.6,70.6,268,caught,0.1955,0.1955,0.578838,0.197226
3264,24.0,-24.0,600,cleared,0.1954,0.1954,0.533151,0.337383
3265,7.0,-22.0,600,timeout,0.1953,0.1953,0.371958,2.910717
3266,2.65,80.65,67,caught,0.1952,0.1952,0.542318,0.340491
3267,17.0,-27.0,600,cleared,0.1951,0.1951,0.586857,0.520122
3268,7.0,-27.0,600,timeout,0.195,0.195,10.20676,0.170027
3269,-0.5,-24.5,600,timeout,0.1949,0.1949,0.607386,0.286553
3270,-4.5,-25.5,600,timeout,0.1948,0.1948,8.968158,21.522062
3271,-15.0,78.0,120,caught,0.1947,0.1947,1.053769,0.273175
3272,22.0,-27.0,600,cleared,0.1946,0.1946,0.623484,2.610107
3273,-11.3,71.7,246,caught,0.1945,0.1945,1.028547,0.516023
3274,-4.55,68.45,311,caught,0.1944,0.1944,0.498064,27.820473
3275,23.0,-28.0,600,cleared,0.1943,0.1943,1.220325,0.334479
3276,-16.7,61.3,454,caught,0.1942,0.1942,2.532443,0.473185
3277,-21.35,56.65,547,caught,0.1941,0.1941,1.030266,0.21323
3278,9.15,82.15,37,caught,0.194,0.194,0.374501,1.107136
3279,-12.15,80.85,63,caught,0.1939,0.1939,1.137906,0.250082
3280,14.5,-24.5,600,cleared,0.1938,0.1938,0.452456,0.33573
3281,-2.85,80.15,77,caught,0.1937,0.1937,0.495723,0.249407
3282,-7.0,-23.0,600,timeout,0.1936,0.1936,0.526805,0.20011
3283,14.5,-24.5,600,cleared,0.1935,0.1935,0.821011,0.237359
3284,2.5,60.5,470,caught,0.1934,0.1934,0.641757,0.304786
3285,-22.05,80.95,61,caught,0.1933,0.1933,0.524806,0.214154
3286,-8.55,79.45,91,caught,0.1932,0.1932,1.064,0.299376
3287,-14.05,73.95,201,caught,0.1931,0.1931,0.972835,0.23537
3288,10.9,73.9,202,caught,0.193,0.193,0.585076,0.34014
3289,17.0,-27.0,600,cleared,0.1929,0.1929,6.412097,26.932405
3290,-24.85,58.15,517,caught,0.1928,0.1928,5.132987,0.179329
3291,5.0,-25.0,600,timeout,0.1927,0.1927,0.653854,0.476833
3292,20.0,-25.0,600,cleared,0.1926,0.1926,0.700105,0.16645
3293,-4.5,-25.5,600,timeout,0.1925,0.1925,0.69965,1.807423
3294,-9.5,-25.5,600,timeout,0.1925,0.1925,8.134928,0.281405
3295,20.0,-25.0,600,cleared,0.1924,0.1924,0.66825,0.310719
3296,-6.85,71.15,257,caught,0.1923,0.1923,1.254354,0.173932
3297,-20.55,57.45,531,caught,0.1922,0.1922,7.806137,2.537922
3298,13.5,-23.5,600,cleared,0.1921,0.1921,0.555254,0.369082
3299,-8.3,79.7,86,caught,0.192,0.192,0.752262,1.271943
3300,6.5,54.5,590,caught,0.1919,0.1919,0.738631,27.309605
3301,4.7,77.7,126,caught,0.1918,0.1918,0.833839,0.620061
3302,3.7,81.7,46,caught,0.1917,0.1917,0.652826,0.233375
3303,-42.85,55.15,577,caught,0.1916,0.1916,1.335579,0.177746
3304,-21.0,-24.0,600,timeout,0.1915,0.1915,0.984945,1.879516
3305,-2.85,80.15,77,caught,0.1914,0.1914,8.081497,0.431503
3306,-4.05,78.95,101,caught,0.1913,0.1913,20.035147,0.217474
3307,-7.85,80.15,77,caught,0.1912,0.1912,0.496688,27.209248
3308,-16.45,66.55,349,caught,0.1911,0.1911,0.381424,0.417905
3309,3.35,76.35,153,caught,0.191,0.191,0.588126,0.228609
3310,-23.55,79.45,91,caught,0.1909,0.1909,0.503823,0.2799
3311,-4.6,73.4,212,caught,0.1908,0.1908,0.990031,0.306918
3312,-17.05,80.95,61,caught,0.1907,0.1907,0.66648,0.365907
3313,-13.0,-22.0,600,timeout,0.1906,0.1906,0.66008,26.789038
3314,-19.5,-25.5,600,timeout,0.1905,0.1905,8.539633,0.464851
3315,-0.75,77.25,135,caught,0.1904,0.1904,0.822946,0.654755
3316,-5.5,82.5,30,caught,0.1903,0.1903,3.584505,0.324485
3317,-14.5,-25.5,600,timeout,0.1903,0.1903,28.777876,1.946451
3318,-17.55,55.45,571,caught,0.1902,0.1902,0.616618,1.783663
