episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
4508,-5.75,18.25,25,caught,0.1049,0.1049,10.45558,0.112524
4509,-0.16,16.84,72,caught,0.1048,0.1048,11.292969,0.097482
4510,-4.17,5.83,439,caught,0.1048,0.1048,14.721703,0.117543
4511,-5.99,18.01,33,caught,0.1047,0.1047,10.686126,0.128687
4512,-10.0,-12.0,600,timeout,0.1047,0.1047,8.246185,0.109503
4513,-19.45,18.55,15,caught,0.1046,0.1046,13.519785,0.123109
4514,-12.54,18.46,18,caught,0.1046,0.1046,22.074657,0.137694
4515,-13.62,17.38,54,caught,0.1045,0.1045,14.327871,0.997165
4516,-12.81,18.19,27,caught,0.1044,0.1044,68.714668,0.097585
4517,-17.0,-12.0,600,timeout,0.1044,0.1044,12.228349,0.082493
4518,-19.57,18.43,19,caught,0.1043,0.1043,9.374104,0.120327
4519,-6.2,17.8,40,caught,0.1043,0.1043,5.832095,0.19485
4520,-11.0,-11.0,600,timeout,0.1042,0.1042,41.92815,0.078805
4521,-17.0,-12.0,600,timeout,0.1042,0.1042,7.146681,0.062069
4522,-6.59,17.41,53,caught,0.1041,0.1041,10.172997,0.110206
4523,12.5,-13.5,600,cleared,0.1041,0.1041,6.451018,0.089515
4524,-24.5,-11.5,600,timeout,0.104,0.104,10.301567,0.111539
4525,-24.0,-12.0,600,timeout,0.104,0.104,11.893167,0.155593
4526,-11.5,-10.5,600,timeout,0.1039,0.1039,6.023304,0.947286
4527,-14.64,16.36,88,caught,0.1039,0.1039,13.695457,0.106539
4528,-0.37,16.63,79,caught,0.1038,0.1038,6.502338,0.117058
4529,12.81,1.81,573,cleared,0.1038,0.1038,187.275711,0.096572
4530,-9.65,14.35,155,caught,0.1037,0.1037,63.50288,0.100246
4531,-8.5,-13.5,600,timeout,0.1037,0.1037,16.888172,0.971353
4532,-9.08,14.92,136,caught,0.1036,0.1036,4.54786,0.904948
4533,-15.66,15.34,122,caught,0.1036,0.1036,7.668794,0.120904
4534,-15.42,15.58,114,caught,0.1035,0.1035,10.42823,0.072704
4535,-8.48,15.52,116,caught,0.1035,0.1035,9.275529,0.097209
4536,-13.02,17.98,34,caught,0.1034,0.1034,7.631368,1.853786
4537,25.48,7.48,384,caught,0.1034,0.1034,28.392679,0.108549
4538,-17.06,6.94,402,caught,0.1033,0.1033,6.266704,0.100216
4539,-9.0,-13.0,600,timeout,0.1033,0.1033,9.311954,0.078301
4540,14.41,17.41,53,caught,0.1032,0.1032,7.01263,0.100521
4541,-10.5,-11.5,600,timeout,0.1032,0.1032,23.532051,0.098848
4542,40.0,-13.0,600,cleared,0.1031,0.1031,78.210823,0.071263
4543,-7.49,16.51,83,caught,0.103,0.103,5.006093,0.106331
4544,25.5,-12.5,600,cleared,0.103,0.103,11.668344,0.115755
4545,-14.37,16.63,79,caught,0.1029,0.1029,7.315198,0.983877
4546,-17.5,-11.5,600,timeout,0.1029,0.1029,27.737539,0.123522
4547,-0.67,16.33,89,caught,0.1028,0.1028,8.575272,0.094185
4548,-9.05,14.95,135,caught,0.1028,0.1028,11.91058,0.090914
4549,25.5,-12.5,600,cleared,0.1027,0.1027,9.580375,0.102751
4550,5.5,-13.5,600,timeout,0.1027,0.1027,6.666327,0.107989
4551,-13.6,3.4,520,timeout,0.1026,0.1026,10.6857,0.102408
4552,-11.0,-11.0,600,timeout,0.1026,0.1026,8.124986,0.139712
4553,24.57,13.57,181,caught,0.1025,0.1025,7.623732,0.137496
4554,18.5,-12.5,600,cleared,0.1025,0.1025,33.212742,0.088626
4555,-14.43,16.57,81,caught,0.1024,0.1024,6.105834,0.089638
4556,12.62,8.62,346,caught,0.1024,0.1024,6.499866,0.078177
4557,20.0,-14.0,600,cleared,0.1023,0.1023,13.041928,0.105571
4558,3.5,-11.5,600,timeout,0.1023,0.1023,6.386226,0.091248
4559,-0.21,9.79,307,caught,0.1022,0.1022,8.347722,0.127637
4560,19.5,-13.5,600,cleared,0.1022,0.1022,6.395142,0.095183
4561,-20.0,-16.0,600,timeout,0.1021,0.1021,3.087002,1.002934
4562,-12.5,-16.5,600,timeout,0.1021,0.1021,8.676032,0.144886
4563,5.5,-13.5,600,timeout,0.102,0.102,6.674274,0.098965
4564,-16.92,14.08,164,caught,0.102,0.102,10.313945,0.099328
4565,-7.5,-14.5,600,timeout,0.1019,0.1019,5.63588,0.113303
4566,13.0,-14.0,600,cleared,0.1019,0.1019,11.63439,0.142873
4567,-16.5,-12.5,600,timeout,0.1018,0.1018,3.557575,0.096053
4568,4.5,-12.5,600,timeout,0.1018,0.1018,43.497833,0.108948
4569,33.0,-13.0,600,cleared,0.1017,0.1017,5.166698,0.099723
4570,11.0,-12.0,600,cleared,0.1017,0.1017,7.121789,0.121588
4571,4.0,-12.0,600,timeout,0.1016,0.1016,17.208675,0.122425
4572,14.41,17.41,53,caught,0.1016,0.1016,7.326655,0.116549
4573,-17.5,-11.5,600,timeout,0.1015,0.1015,6.681674,0.105779
4574,-9.0,-13.0,600,timeout,0.1015,0.1015,6.761276,0.067716
4575,11.86,14.86,138,caught,0.1014,0.1014,35.76236,0.09461
4576,-24.76,13.24,192,caught,0.1014,0.1014,50.88522,0.110696
4577,19.0,-13.0,600,cleared,0.1013,0.1013,50.35305,0.09904
4578,1.14,11.14,262,caught,0.1013,0.1013,7.023357,0.117821
4579,-8.0,-14.0,600,timeout,0.1012,0.1012,9.920077,0.131844
4580,-9.5,-12.5,600,timeout,0.1012,0.1012,4.278424,0.108343
4581,10.5,-11.5,600,cleared,0.1011,0.1011,8.509374,0.111219
4582,-2.0,-13.0,600,timeout,0.1011,0.1011,9.741837,0.116504
4583,-6.65,17.35,55,caught,0.101,0.101,9.077693,0.087611
4584,-7.22,16.78,74,caught,0.101,0.101,51.220169,0.146721
4585,-14.28,16.72,76,caught,0.1009,0.1009,5.883319,0.152005
4586,-17.82,13.18,194,caught,0.1009,0.1009,5.372699,0.11053
4587,-15.0,-14.0,600,timeout,0.1008,0.1008,77.171921,0.96459
4588,-18.5,-10.5,600,timeout,0.1008,0.1008,6.771699,0.086916
4589,-15.15,15.85,105,caught,0.1007,0.1007,65.665878,0.146048
4590,-7.67,16.33,89,caught,0.1007,0.1007,21.426678,0.09162
4591,-10.5,-11.5,600,timeout,0.1006,0.1006,4.814671,0.09536
4592,11.5,-12.5,600,cleared,0.1006,0.1006,8.766851,0.13727
4593,6.3,16.3,90,caught,0.1005,0.1005,11.090612,0.101908
4594,18.86,14.86,138,caught,0.1005,0.1005,47.462429,0.165443
4595,19.0,-13.0,600,cleared,0.1004,0.1004,10.619898,0.095434
4596,-16.0,-13.0,600,timeout,0.1004,0.1004,9.646436,0.088616
4597,-23.0,-13.0,600,timeout,0.1003,0.1003,8.933233,0.117003
4598,13.81,16.81,73,caught,0.1003,0.1003,26.430681,0.080571
4599,25.5,-12.5,600,cleared,0.1002,0.1002,4.324657,0.091949
4600,4.0,-12.0,600,timeout,0.1002,0.1002,9.258892,0.109921
4601,-14.5,-14.5,600,timeout,0.1001,0.1001,4.739176,0.094301
4602,-6.13,10.87,271,caught,0.1001,0.1001,17.291504,0.109772
4603,11.74,14.74,142,caught,0.1,0.1,55.886936,0.100675
4604,5.34,15.34,122,caught,0.1,0.1,13.367023,0.126578
4605,20.0,-14.0,600,cleared,0.0999,0.0999,8.908286,0.089586
4606,13.93,16.93,69,caught,0.0999,0.0999,7.752231,0.097089
4607,-2.92,14.08,164,caught,0.0998,0.0998,7.096372,0.075247
4608,-1.78,15.22,126,caught,0.0998,0.0998,35.222374,0.111038
4609,9.01,12.01,233,caught,0.0997,0.0997,16.065531,0.107291
4610,3.5,-11.5,600,timeout,0.0997,0.0997,18.473705,0.11879
4611,-15.0,-14.0,600,timeout,0.0996,0.0996,14.500552,0.101382
4612,11.5,-12.5,600,cleared,0.0996,0.0996,5.015141,0.085507
4613,22.41,11.41,253,caught,0.0995,0.0995,10.0915,0.12049
4614,-10.5,-11.5,600,timeout,0.0995,0.0995,6.91022,0.119563
4615,-4.0,-11.0,600,timeout,0.0994,0.0994,8.867345,0.108424
4616,-16.5,-12.5,600,timeout,0.0994,0.0994,3.936751,0.119465
4617,-6.65,17.35,55,caught,0.0993,0.0993,5.958928,0.113583
4618,-0.5,-14.5,600,timeout,0.0993,0.0993,7.88644,0.141991
4619,10.5,-11.5,600,cleared,0.0992,0.0992,7.083663,0.850222
4620,-12.9,18.1,30,caught,0.0992,0.0992,4.775066,0.086687
4621,-13.47,17.53,49,caught,0.0991,0.0991,13.917294,0.082044
4622,-3.5,-11.5,600,timeout,0.0991,0.0991,11.498029,0.108474
4623,10.5,-11.5,600,cleared,0.099,0.099,14.835546,0.095431
4624,-2.0,-13.0,600,timeout,0.099,0.099,10.772009,0.121116
4625,18.0,-12.0,600,cleared,0.0989,0.0989,5.77656,0.100545
4626,-2.5,-12.5,600,timeout,0.0989,0.0989,7.417338,0.141475
4627,-7.0,-15.0,600,timeout,0.0988,0.0988,5.683106,0.09689
4628,-14.0,-15.0,600,timeout,0.0988,0.0988,9.373001,1.059467
4629,7.5,-15.5,600,timeout,0.0987,0.0987,9.52178,0.957299
4630,13.0,-14.0,600,cleared,0.0987,0.0987,4.83227,0.088241
4631,-16.59,14.41,153,caught,0.0986,0.0986,24.542431,0.102864
4632,5.97,15.97,101,caught,0.0986,0.0986,15.882282,0.107536
4633,-7.39,9.61,313,caught,0.0985,0.0985,6.220053,0.147253
4634,10.5,-11.5,600,cleared,0.0985,0.0985,6.734783,0.135312
4635,-2.5,-12.5,600,timeout,0.0984,0.0984,4.421566,0.096499
4636,-3.5,-11.5,600,timeout,0.0984,0.0984,6.780104,0.105874
4637,19.5,-13.5,600,cleared,0.0983,0.0983,8.561886,0.103179
4638,10.5,-11.5,600,cleared,0.0983,0.0983,16.509579,0.100523
4639,19.5,-13.5,600,cleared,0.0982,0.0982,12.446163,0.132366
4640,3.0,-11.0,600,timeout,0.0982,0.0982,8.526619,0.093317
4641,4.23,14.23,159,caught,0.0981,0.0981,3.958427,0.133895
4642,25.5,-12.5,600,cleared,0.0981,0.0981,6.114863,0.828877
4643,-9.5,-12.5,600,timeout,0.098,0.098,41.489109,0.970346
4644,6.0,-14.0,600,timeout,0.098,0.098,8.744221,0.099192
4645,10.5,-11.5,600,cleared,0.0979,0.0979,5.803466,0.092324
4646,-17.0,-12.0,600,timeout,0.0979,0.0979,10.71048,0.098316
4647,-12.68,11.32,256,caught,0.0978,0.0978,22.946745,0.1123
4648,-16.5,-12.5,600,timeout,0.0978,0.0978,6.711555,0.101767
4649,2.0,-10.0,600,timeout,0.0977,0.0977,7.938322,0.111953
4650,33.5,-13.5,600,cleared,0.0977,0.0977,15.487668,0.084156
4651,-28.89,2.11,563,timeout,0.0976,0.0976,6.747083,0.114535
4652,-10.0,-12.0,600,timeout,0.0976,0.0976,47.927158,0.137146
4653,11.38,14.38,154,caught,0.0975,0.0975,8.23565,0.097136
4654,-4.5,-10.5,600,timeout,0.0975,0.0975,5.721728,0.112121
4655,-6.0,-16.0,600,timeout,0.0974,0.0974,4.549503,0.942103
4656,-21.98,2.02,566,timeout,0.0974,0.0974,4.207416,0.078608
4657,6.0,-14.0,600,timeout,0.0973,0.0973,10.366221,0.079965
4658,19.5,-13.5,600,cleared,0.0973,0.0973,9.562314,0.873147
4659,0.62,17.62,46,caught,0.0972,0.0972,3.936697,0.128792
4660,-3.5,-11.5,600,timeout,0.0972,0.0972,6.320144,0.13004
4661,7.0,-15.0,600,timeout,0.0971,0.0971,41.902676,0.145916
4662,5.03,1.03,599,timeout,0.0971,0.0971,11.212778,0.124132
4663,-13.37,10.63,279,caught,0.097,0.097,6.860542,0.113668
4664,-9.5,-12.5,600,timeout,0.097,0.097,6.711123,0.137732
4665,6.0,-14.0,600,timeout,0.0969,0.0969,4.307654,0.66183
4666,-12.31,4.69,477,timeout,0.0969,0.0969,8.028353,0.128119
4667,-22.5,-13.5,600,timeout,0.0969,0.0969,4.734301,0.137849
4668,7.16,3.16,528,timeout,0.0968,0.0968,26.53886,0.100176
4669,2.0,-10.0,600,timeout,0.0968,0.0968,7.616758,0.098187
4670,-3.5,-11.5,600,timeout,0.0967,0.0967,5.490595,0.094708
4671,3.5,-11.5,600,timeout,0.0967,0.0967,4.249353,0.138313
4672,3.5,-11.5,600,timeout,0.0966,0.0966,3.329392,0.09553
4673,0.5,-15.5,600,timeout,0.0966,0.0966,31.810595,0.09308
4674,0.5,-15.5,600,timeout,0.0965,0.0965,9.276696,0.100451
4675,1.32,11.32,256,caught,0.0965,0.0965,4.134785,0.129621
4676,-16.68,14.32,156,caught,0.0964,0.0964,6.646711,0.098122
4677,25.0,-12.0,600,cleared,0.0964,0.0964,5.13475,0.914195
4678,-3.34,13.66,178,caught,0.0963,0.0963,5.820517,0.121603
4679,5.5,-13.5,600,timeout,0.0963,0.0963,4.924448,0.112942
4680,-17.5,-11.5,600,timeout,0.0962,0.0962,7.519101,0.107971
4681,-17.63,6.37,421,caught,0.0962,0.0962,7.953834,0.526519
4682,-8.0,-14.0,600,timeout,0.0961,0.0961,4.787246,0.106056
4683,-19.5,-16.5,600,timeout,0.0961,0.0961,3.626339,1.285879
4684,-15.5,-13.5,600,timeout,0.096,0.096,7.585459,0.089936
4685,14.0,-15.0,600,cleared,0.096,0.096,4.336889,0.091557
4686,4.5,-12.5,600,timeout,0.0959,0.0959,4.193089,0.074746
4687,-2.5,-12.5,600,timeout,0.0959,0.0959,4.19274,0.170309
4688,-2.5,-12.5,600,timeout,0.0958,0.0958,4.552922,0.805688
4689,21.5,-15.5,600,cleared,0.0958,0.0958,5.442552,0.906635
4690,-10.0,-12.0,600,timeout,0.0957,0.0957,3.451767,0.090024
4691,5.5,-13.5,600,timeout,0.0957,0.0957,8.581236,0.09326
4692,10.5,-11.5,600,cleared,0.0956,0.0956,5.637866,0.088718
4693,18.59,14.59,147,caught,0.0956,0.0956,3.769345,0.105301
4694,5.0,-13.0,600,timeout,0.0956,0.0956,7.256042,0.063561
4695,-17.82,13.18,194,caught,0.0955,0.0955,6.696141,0.126303
4696,3.5,-11.5,600,timeout,0.0955,0.0955,93.19957,0.112965
4697,11.0,-12.0,600,cleared,0.0954,0.0954,14.463465,1.101873
4698,-8.5,-13.5,600,timeout,0.0954,0.0954,6.422338,0.084306
4699,-8.0,-14.0,600,timeout,0.0953,0.0953,2.947878,0.09899
4700,7.5,-15.5,600,timeout,0.0953,0.0953,3.283349,0.121057
4701,12.1,15.1,130,caught,0.0952,0.0952,10.619513,1.953852
4702,6.79,9.79,307,caught,0.0952,0.0952,6.16343,0.093473
4703,-3.5,-11.5,600,timeout,0.0951,0.0951,45.471367,0.122621
4704,6.81,16.81,73,caught,0.0951,0.0951,4.938522,0.100371
4705,-8.5,-13.5,600,timeout,0.095,0.095,22.120302,0.117343
4706,-21.0,-15.0,600,timeout,0.095,0.095,7.287839,0.108431
4707,-15.0,-14.0,600,timeout,0.0949,0.0949,3.906298,1.232638
4708,-1.84,15.16,128,caught,0.0949,0.0949,5.136329,0.09517
4709,-19.5,-16.5,600,timeout,0.0948,0.0948,4.379169,0.117456
4710,6.0,-14.0,600,timeout,0.0948,0.0948,17.77663,1.039269
4711,-5.5,-16.5,600,timeout,0.0947,0.0947,4.011696,0.109947
4712,-10.5,-11.5,600,timeout,0.0947,0.0947,6.561815,0.136308
4713,-19.31,4.69,477,timeout,0.0946,0.0946,6.578905,0.944806
4714,-1.5,-13.5,600,timeout,0.0946,0.0946,7.120426,0.112422
4715,5.5,-13.5,600,timeout,0.0946,0.0946,5.71576,0.098097
4716,-2.5,-12.5,600,timeout,0.0945,0.0945,6.07966,0.123734
4717,19.5,-13.5,600,cleared,0.0945,0.0945,5.587743,0.097755
4718,-18.0,-11.0,600,timeout,0.0944,0.0944,4.775089,0.103377
4719,-13.0,-16.0,600,timeout,0.0944,0.0944,17.816435,0.122834
4720,7.5,-15.5,600,timeout,0.0943,0.0943,12.975292,1.263686
4721,-2.5,-12.5,600,timeout,0.0943,0.0943,6.94579,0.890272
4722,20.0,-14.0,600,cleared,0.0942,0.0942,59.046143,0.091
4723,31.5,-11.5,600,cleared,0.0942,0.0942,5.317118,0.112018
4724,0.0,-15.0,600,timeout,0.0941,0.0941,4.60309,1.056587
4725,46.5,-12.5,600,cleared,0.0941,0.0941,3.482389,0.085278
4726,5.0,-13.0,600,timeout,0.094,0.094,15.104847,0.129274
4727,-22.0,-14.0,600,timeout,0.094,0.094,6.984412,0.06552
4728,-13.0,-16.0,600,timeout,0.0939,0.0939,13.518153,0.107624
4729,-13.88,10.12,296,caught,0.0939,0.0939,13.110694,0.158546
4730,2.0,-17.0,600,timeout,0.0938,0.0938,6.410131,0.141305
4731,0.5,-15.5,600,timeout,0.0938,0.0938,9.313395,0.123572
4732,17.5,-11.5,600,cleared,0.0938,0.0938,2.262156,1.064874
4733,3.0,-11.0,600,timeout,0.0937,0.0937,60.771091,0.097193
4734,-8.5,-13.5,600,timeout,0.0937,0.0937,7.896563,0.921373
4735,-17.5,-11.5,600,timeout,0.0936,0.0936,12.51992,0.104819
4736,15.5,-16.5,600,cleared,0.0936,0.0936,3.564358,0.094398
4737,10.5,-11.5,600,cleared,0.0935,0.0935,27.785204,1.014093
4738,-20.0,-16.0,600,timeout,0.0935,0.0935,4.797207,0.115404
4739,5.5,-13.5,600,timeout,0.0934,0.0934,6.032125,0.105906
4740,-10.5,-11.5,600,timeout,0.0934,0.0934,36.481609,0.112872
4741,-7.5,-14.5,600,timeout,0.0933,0.0933,3.640402,0.079635
4742,-14.0,-15.0,600,timeout,0.0933,0.0933,7.031091,0.115407
4743,25.0,-12.0,600,cleared,0.0932,0.0932,27.798679,0.095441
4744,0.0,-15.0,600,timeout,0.0932,0.0932,8.218345,0.104195
4745,-24.0,-12.0,600,timeout,0.0931,0.0931,5.254272,0.087057
4746,-19.0,-17.0,600,timeout,0.0931,0.0931,2.776311,0.086508
4747,-4.5,-10.5,600,timeout,0.0931,0.0931,3.000392,0.131555
4748,-7.5,-14.5,600,timeout,0.093,0.093,9.962144,0.104325
4749,-18.0,-11.0,600,timeout,0.093,0.093,2.839518,0.08535
4750,2.0,-10.0,600,timeout,0.0929,0.0929,6.561539,0.126692
4751,4.5,-12.5,600,timeout,0.0929,0.0929,8.732391,0.076981
4752,10.5,-11.5,600,cleared,0.0928,0.0928,4.639715,0.0941
4753,-1.0,-14.0,600,timeout,0.0928,0.0928,7.403606,0.090255
4754,-7.48,9.52,316,caught,0.0927,0.0927,4.584451,0.108294
4755,-8.0,-14.0,600,timeout,0.0927,0.0927,3.714242,0.102794
4756,-11.14,5.86,438,caught,0.0926,0.0926,7.286496,0.063096
4757,10.9,13.9,170,caught,0.0926,0.0926,50.456276,0.095773
4758,6.37,9.37,321,caught,0.0925,0.0925,5.207132,0.12165
4759,29.0,-16.0,600,cleared,0.0925,0.0925,5.378057,0.113079
4760,-10.0,-12.0,600,timeout,0.0924,0.0924,4.434972,0.105727
4761,11.5,-12.5,600,cleared,0.0924,0.0924,2.883975,0.081724
4762,12.5,-13.5,600,cleared,0.0924,0.0924,5.708867,0.11511
4763,-1.0,-14.0,600,timeout,0.0923,0.0923,3.768407,0.112225
4764,-10.5,-11.5,600,timeout,0.0923,0.0923,7.400536,0.091804
4765,35.5,-15.5,600,cleared,0.0922,0.0922,6.415883,0.09952
4766,-2.0,-13.0,600,timeout,0.0922,0.0922,3.860561,0.065506
4767,10.0,-11.0,600,timeout,0.0921,0.0921,2.658783,0.101189
4768,7.0,-15.0,600,timeout,0.0921,0.0921,3.468672,0.098547
4769,-9.5,-12.5,600,timeout,0.092,0.092,4.640377,0.057298
4770,14.29,17.29,57,caught,0.092,0.092,3.026595,0.097662
4771,14.32,17.32,56,caught,0.0919,0.0919,8.125304,0.091538
4772,19.0,-13.0,600,cleared,0.0919,0.0919,4.623219,0.112086
4773,33.0,-13.0,600,cleared,0.0919,0.0919,6.236034,0.088
4774,-2.5,-12.5,600,timeout,0.0918,0.0918,14.164449,0.100726
4775,4.0,-12.0,600,timeout,0.0918,0.0918,6.168253,0.109672
4776,9.5,-10.5,600,timeout,0.0917,0.0917,3.465847,0.082375
4777,-13.0,-16.0,600,timeout,0.0917,0.0917,7.222963,0.139274
4778,-22.0,-14.0,600,timeout,0.0916,0.0916,12.041156,0.09013
4779,-12.5,-9.5,600,timeout,0.0916,0.0916,2.55115,0.085764
4780,-1.0,-14.0,600,timeout,0.0915,0.0915,8.279877,0.062899
4781,-13.06,3.94,502,timeout,0.0915,0.0915,3.257682,0.080811
4782,33.5,-13.5,600,cleared,0.0914,0.0914,12.602099,0.106986
4783,-14.5,-14.5,600,timeout,0.0914,0.0914,9.2531,0.095471
4784,5.23,8.23,359,caught,0.0913,0.0913,8.534312,0.082921
4785,0.11,17.11,63,caught,0.0913,0.0913,10.186469,0.105275
4786,-18.0,-11.0,600,timeout,0.0913,0.0913,11.169992,0.089717
4787,-10.0,-12.0,600,timeout,0.0912,0.0912,5.966048,0.097802
4788,-2.5,-12.5,600,timeout,0.0912,0.0912,14.175815,1.177724
4789,-17.0,-12.0,600,timeout,0.0911,0.0911,7.73225,0.154761
4790,-2.0,-13.0,600,timeout,0.0911,0.0911,4.933255,0.133832
4791,-13.5,-15.5,600,timeout,0.091,0.091,8.06147,0.876204
4792,0.0,-15.0,600,timeout,0.091,0.091,4.179693,0.88861
4793,-29.37,1.63,579,timeout,0.0909,0.0909,3.525364,0.084328
4794,12.0,-13.0,600,cleared,0.0909,0.0909,4.39813,0.095758
4795,-12.5,-16.5,600,timeout,0.0908,0.0908,5.894238,0.091155
4796,18.54,7.54,382,caught,0.0908,0.0908,6.35739,0.109344
4797,-15.0,-14.0,600,timeout,0.0908,0.0908,10.798039,0.105264
4798,-3.0,-12.0,600,timeout,0.0907,0.0907,4.419431,0.101584
4799,-20.5,-15.5,600,timeout,0.0907,0.0907,2.754725,0.126966
4800,-13.5,-15.5,600,timeout,0.0906,0.0906,7.98655,0.104635
4801,6.0,-14.0,600,timeout,0.0906,0.0906,5.265595,1.167824
4802,12.5,-13.5,600,cleared,0.0905,0.0905,3.42089,0.123499
4803,7.14,17.14,62,caught,0.0905,0.0905,3.065068,0.103534
4804,3.5,-11.5,600,timeout,0.0904,0.0904,7.371141,0.113329
4805,-7.92,2.08,564,timeout,0.0904,0.0904,9.880993,0.097559
4806,-1.5,-13.5,600,timeout,0.0903,0.0903,7.874077,0.086046
4807,4.0,-12.0,600,timeout,0.0903,0.0903,5.164467,1.41912
4808,11.17,14.17,161,caught,0.0903,0.0903,9.423417,0.084945
4809,31.24,13.24,192,caught,0.0902,0.0902,3.827703,0.096344
4810,-15.5,-13.5,600,timeout,0.0902,0.0902,8.926024,0.098394
4811,4.0,-12.0,600,timeout,0.0901,0.0901,5.904342,0.121108
4812,-13.55,10.45,285,caught,0.0901,0.0901,5.472246,0.093574
4813,-8.0,-14.0,600,timeout,0.09,0.09,3.652806,0.082234
4814,8.0,-16.0,600,timeout,0.09,0.09,6.577556,1.13018
4815,-13.0,-16.0,600,timeout,0.0899,0.0899,5.36002,0.075935
4816,-2.0,-13.0,600,timeout,0.0899,0.0899,66.779289,0.116201
4817,-3.5,-11.5,600,timeout,0.0899,0.0899,3.601295,0.071547
4818,0.19,3.19,527,timeout,0.0898,0.0898,3.621279,0.961886
4819,5.5,-13.5,600,timeout,0.0898,0.0898,5.225512,0.078665
4820,11.45,7.45,385,caught,0.0897,0.0897,74.041878,0.093628
4821,3.75,13.75,175,caught,0.0897,0.0897,57.170597,0.066696
4822,-17.64,13.36,188,caught,0.0896,0.0896,3.754656,0.095663
4823,-17.0,-12.0,600,timeout,0.0896,0.0896,4.001626,0.084895
4824,10.5,-11.5,600,cleared,0.0895,0.0895,7.983686,0.107284
4825,-10.0,-12.0,600,timeout,0.0895,0.0895,4.393922,0.074137
4826,-12.07,4.93,469,timeout,0.0894,0.0894,4.646961,0.134644
4827,24.5,-11.5,600,cleared,0.0894,0.0894,3.667522,0.074871
4828,12.27,1.27,591,cleared,0.0894,0.0894,39.290947,0.131348
4829,-6.61,10.39,287,caught,0.0893,0.0893,9.267604,0.100341
4830,-12.5,-16.5,600,timeout,0.0893,0.0893,10.019956,0.085783
4831,1.25,18.25,25,caught,0.0892,0.0892,8.599632,0.096253
4832,-8.5,-13.5,600,timeout,0.0892,0.0892,8.567634,0.09882
4833,8.89,11.89,237,caught,0.0891,0.0891,24.902855,0.095013
4834,6.5,-14.5,600,timeout,0.0891,0.0891,7.02201,0.119683
4835,-29.4,1.6,580,timeout,0.089,0.089,4.018308,0.128418
4836,-15.0,-14.0,600,timeout,0.089,0.089,4.458258,0.072103
4837,12.0,-13.0,600,cleared,0.089,0.089,3.983516,0.098055
4838,-23.0,-13.0,600,timeout,0.0889,0.0889,66.718857,1.083452
4839,-9.5,-12.5,600,timeout,0.0889,0.0889,4.030097,0.094914
4840,-15.09,15.91,103,caught,0.0888,0.0888,4.30079,0.090539
4841,17.5,-11.5,600,cleared,0.0888,0.0888,3.83834,0.090496
4842,2.5,-10.5,600,timeout,0.0887,0.0887,4.566267,0.095459
4843,-8.5,-13.5,600,timeout,0.0887,0.0887,14.287069,0.106288
4844,-2.5,-12.5,600,timeout,0.0886,0.0886,3.910966,0.067956
4845,-7.5,-14.5,600,timeout,0.0886,0.0886,3.351694,0.070644
4846,-9.5,-12.5,600,timeout,0.0886,0.0886,4.862385,1.017477
4847,-8.5,-13.5,600,timeout,0.0885,0.0885,7.852506,0.084144
4848,-26.1,4.9,470,timeout,0.0885,0.0885,2.67791,0.079174
4849,-1.93,15.07,131,caught,0.0884,0.0884,96.735329,0.120069
4850,-16.53,14.47,151,caught,0.0884,0.0884,15.937499,0.070259
4851,-16.5,-12.5,600,timeout,0.0883,0.0883,5.784601,0.120013
4852,4.5,-12.5,600,timeout,0.0883,0.0883,5.785041,0.080141
4853,7.5,-15.5,600,timeout,0.0882,0.0882,5.800961,0.073928
4854,-22.5,-13.5,600,timeout,0.0882,0.0882,6.721183,0.103535
4855,-22.5,-13.5,600,timeout,0.0882,0.0882,2.191136,0.086708
4856,5.0,-13.0,600,timeout,0.0881,0.0881,2.615398,1.093441
4857,-10.5,-11.5,600,timeout,0.0881,0.0881,2.510245,0.07739
4858,-25.5,-10.5,600,timeout,0.088,0.088,3.750018,0.068509
4859,20.18,16.18,94,caught,0.088,0.088,3.268964,1.04149
4860,-9.0,-13.0,600,timeout,0.0879,0.0879,3.305429,0.138286
4861,-5.08,11.92,236,caught,0.0879,0.0879,2.431751,0.111907
4862,-22.5,-13.5,600,timeout,0.0879,0.0879,2.768693,0.105993
4863,-8.78,15.22,126,caught,0.0878,0.0878,5.219357,0.095253
4864,-22.0,-14.0,600,timeout,0.0878,0.0878,7.854259,0.092281
4865,-8.0,-14.0,600,timeout,0.0877,0.0877,2.621233,0.088613
4866,-9.0,-13.0,600,timeout,0.0877,0.0877,4.694777,0.088119
4867,-16.0,-13.0,600,timeout,0.0876,0.0876,2.697128,0.107397
4868,11.5,-12.5,600,cleared,0.0876,0.0876,89.644394,0.099286
4869,-0.34,16.66,78,caught,0.0875,0.0875,15.483967,0.066568
4870,-7.4,16.6,80,caught,0.0875,0.0875,51.477295,0.08095
4871,-24.5,-11.5,600,timeout,0.0875,0.0875,2.202149,0.097475
4872,-2.5,-12.5,600,timeout,0.0874,0.0874,4.378212,0.077683
4873,13.0,-14.0,600,cleared,0.0874,0.0874,2.954546,0.923573
4874,-1.63,15.37,121,caught,0.0873,0.0873,5.388248,0.08836
4875,-2.5,-12.5,600,timeout,0.0873,0.0873,3.220338,0.093855
4876,31.0,-11.0,600,cleared,0.0872,0.0872,3.884677,0.093248
